Daily Rainfall From Armagh Observatory (inches).Square 2 rainguage.
Exceptions:19-1-1855 from S1,3-4-1859,19/20-2-1859 from R raingauge.
From 1 to 17 May 1856 the mean of R and S2 was used. 
Column 1 - date, column 2 Jan, column 3 Feb, column 4 March etc.
Key: -999 date does not exist, -777 frozen guage,-666 snow, -888 data unavailable,*** data cannot be read.

1854
 1  -7777 0.284 0.000 0.020 0.032 0.003 0.000 0.021 0.000 0.000 0.000 0.121
 2  0.000 0.000 0.000 0.000 0.132 0.057 0.000 0.203 0.000 0.000 0.000 0.026
 3  0.000 0.000 0.000 0.000 0.033 0.000 0.237 0.000 0.000 0.044 0.425 0.002
 4  0.000 0.023 0.054 0.000 0.070 0.000 0.858 0.000 0.000 0.050 0.003 0.080
 5  0.000 0.145 0.000 0.000 0.451 0.000 0.530 0.000 0.000 0.019 0.000 0.020
 6  0.000 0.136 0.000 0.005 0.000 0.000 0.280 0.015 0.000 0.010 0.000 0.267
 7  0.000 0.094 0.152 0.002 0.120 0.000 0.731 0.000 0.000 0.000 0.000 0.025
 8  1.390 0.245 0.000 0.011 0.135 0.000 0.000 0.390 0.000 0.000 0.000 0.145
 9  0.047 0.000 0.023 0.004 0.124 0.000 0.000 0.095 0.000 0.219 0.015 0.154
10  0.095 0.000 0.210 0.000 0.009 0.060 0.044 0.349 0.000 0.000 0.010 0.120
11  -7777 0.032 0.110 0.000 0.259 0.245 0.049 0.046 0.000 0.380 0.066 0.018
12  0.187 0.038 0.000 0.000 0.001 0.170 0.000 0.194 0.000 0.010 0.010 0.025
13  0.042 0.000 0.000 0.000 0.000 0.053 0.000 0.000 0.270 0.000 0.024 0.306
14  -7777 0.000 0.091 0.000 0.000 0.070 0.120 0.000 0.159 0.000 0.041 0.311
15  0.135 0.060 0.018 0.000 0.000 0.016 0.050 0.080 0.009 0.050 0.507 0.029
16  0.000 0.000 0.335 0.000 0.000 0.000 0.004 0.196 0.190 0.011 0.022 0.600
17  0.114 0.031 0.028 0.000 0.000 0.480 0.118 0.115 0.000 0.110 0.371 0.039
18  0.003 0.020 0.131 0.000 0.000 0.515 0.043 0.008 0.129 0.003 0.131 0.535
19  0.000 -7777 0.195 0.000 0.000 0.287 0.150 0.164 0.265 0.000 0.000 0.005
20  0.135 0.118 0.000 0.000 0.101 0.098 0.011 0.012 0.367 0.036 0.000 0.282
21  0.075 0.020 0.000 0.000 0.010 0.010 0.923 0.222 0.008 0.039 0.044 0.028
22  0.225 0.000 0.009 0.000 0.078 0.010 0.050 0.025 0.000 0.270 0.029 0.026
23  0.040 0.150 0.000 0.000 0.419 0.000 0.000 0.380 0.053 0.051 0.068 0.203
24  0.070 0.001 0.000 0.000 0.311 0.103 0.000 0.050 0.185 0.136 0.000 0.048
25  0.037 0.034 0.000 0.000 0.000 0.000 0.000 0.018 0.000 0.060 -7777 0.090
26  0.187 0.000 0.053 0.000 0.030 0.910 0.000 0.000 0.000 0.017 0.042 0.315
27  0.015 0.002 0.000 0.033 0.285 1.293 0.000 0.000 0.000 0.000 0.016 -7777
28  0.126 0.097 0.000 0.010 0.001 0.038 0.000 0.000 0.000 1.215 0.034 0.000
29  0.200 -9999 0.000 0.039 0.208 0.053 0.070 0.000 0.007 0.122 0.570 0.264
30  0.000 -9999 0.116 0.051 0.000 0.012 0.061 0.000 0.003 0.000 0.054 0.001
31  0.004 -9999 0.110 -9999 0.094 -9999 0.918 0.000 -9999 0.050 -9999 0.009

1855
 1  0.000 -7777 0.111 0.000 0.000 0.205 0.215 0.100 0.016 0.028 0.000 0.000
 2  0.040 0.000 0.086 0.000 0.000 0.400 0.000 0.050 0.000 0.000 0.000 0.040
 3  0.015 0.000 0.177 0.000 0.015 0.006 0.000 0.224 0.000 0.166 0.000 0.014
 4  0.002 0.376 -7777 0.083 0.000 0.036 0.011 0.391 0.000 0.180 0.012 0.003
 5  0.000 0.108 0.188 0.063 0.000 0.207 0.000 0.080 0.000 0.017 0.000 0.011
 6  0.025 0.000 0.005 0.025 0.033 0.000 0.000 0.146 0.000 0.000 0.044 -7777
 7  0.000 0.000 0.000 0.007 0.244 0.111 0.000 0.411 0.000 0.110 0.322 0.000
 8  0.000 0.000 0.000 0.018 0.032 0.000 0.000 0.182 0.053 0.004 0.042 0.000
 9  0.040 0.000 0.009 0.142 0.000 0.021 0.000 0.130 0.098 0.010 0.027 0.000
10  0.027 0.000 0.255 0.280 0.290 0.122 0.000 0.000 0.016 0.001 0.106 0.000
11  0.030 0.000 -7777 0.074 0.305 0.030 0.030 0.013 0.010 0.180 0.094 0.000
12  0.000 0.000 0.545 0.072 0.000 0.000 0.000 0.000 0.000 0.383 0.000 0.000
13  0.000 0.000 0.056 0.382 0.706 0.000 0.000 0.000 0.465 0.141 0.000 0.000
14  0.000 0.000 0.019 0.050 0.000 0.000 0.077 0.000 0.001 0.023 0.000 0.200
15  0.000 0.000 0.020 0.150 0.000 0.632 0.431 0.000 0.000 0.000 0.000 0.195
16  0.055 0.000 0.424 0.000 0.000 0.070 0.004 0.000 0.038 0.020 0.023 0.008
17  -7777 0.000 0.057 0.000 0.012 0.000 0.384 0.000 0.040 0.008 0.000 0.000
18  0.000 0.000 0.108 0.000 0.000 0.212 0.000 0.000 0.000 0.010 0.000 0.003
19  0.066 0.000 0.035 0.000 0.100 0.044 0.194 0.017 0.000 0.012 0.000 0.001
20  0.050 0.000 0.000 0.000 0.035 0.015 0.030 0.123 0.027 0.270 0.000 0.000
21  0.000 0.000 0.000 0.000 0.000 0.045 0.017 0.023 0.000 0.035 0.000 0.212
22  -7777 0.000 0.000 0.000 0.000 0.000 0.000 0.026 0.000 0.000 0.000 0.159
23  -7777 0.000 0.000 0.000 0.000 0.000 0.000 0.007 0.000 0.131 0.014 0.320
24  0.000 0.000 0.000 0.000 0.240 0.000 0.448 0.248 0.000 0.185 0.002 0.010
25  0.000 0.660 0.001 0.000 0.266 0.085 0.120 0.118 0.000 0.194 0.000 0.011
26  0.000 0.095 0.000 0.000 0.167 0.019 0.270 0.004 0.000 0.768 0.012 0.150
27  0.000 0.054 0.000 0.000 0.000 0.000 0.497 0.835 0.087 0.071 0.000 0.077
28  -7777 0.230 0.018 0.000 0.000 0.000 0.005 0.055 0.290 -7777 0.000 0.220
29  0.000 -9999 0.000 0.000 0.000 0.000 0.000 0.111 0.041 0.164 0.000 0.286
30  0.000 -9999 0.000 0.000 0.000 0.102 0.009 0.000 0.268 0.096 0.000 0.153
31  0.000 -9999 0.000 -9999 0.000 -9999 0.070 0.000 -9999 0.000 -9999 0.006

1856
 1  0.370 -7777 0.000 0.015 0.005 0.028 0.000 0.000 0.003 0.000 0.005 -7777
 2  0.046 0.000 0.000 0.016 0.001 0.244 0.000 0.000 0.000 0.084 0.000 0.000
 3  0.211 0.000 0.000 0.035 0.000 0.015 0.000 0.000 0.000 0.320 0.007 0.345
 4  0.126 0.077 0.000 0.015 0.000 0.065 0.000 0.000 0.008 0.050 0.021 0.000
 5  0.176 0.014 0.000 0.210 0.000 0.000 0.000 0.000 0.090 0.066 0.000 0.018
 6  0.009 0.166 0.000 0.120 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.197
 7  0.013 0.150 0.000 0.004 0.000 0.039 0.210 0.000 0.130 0.006 0.000 0.794
 8  0.010 0.056 0.016 0.180 0.000 0.085 0.157 0.290 0.007 0.000 0.010 0.440
 9  0.000 0.050 0.000 0.001 0.000 0.000 0.000 0.000 0.018 0.000 0.024 0.340
10  0.000 0.155 0.015 0.005 0.000 0.002 0.109 0.627 0.035 0.000 0.037 0.163
11  -7777 0.007 0.000 0.084 0.004 0.000 0.038 0.423 0.000 0.000 0.145 0.000
12  0.000 0.154 0.000 0.171 0.360 0.390 0.118 0.064 0.000 0.000 0.039 0.047
13  0.000 0.112 0.000 0.041 0.340 0.075 0.000 0.025 0.074 0.015 0.012 0.289
14  0.000 0.400 0.000 0.137 0.090 0.029 0.017 0.245 0.000 0.000 0.008 0.026
15  0.022 0.014 0.000 0.000 0.130 0.307 0.080 0.230 0.014 0.380 0.000 0.010
16  0.094 0.153 0.000 0.000 0.084 0.007 0.225 0.062 0.000 0.078 0.000 0.000
17  0.166 0.006 0.488 0.000 0.308 0.146 0.000 0.000 0.015 0.005 0.000 0.000
