Source_ID|Station_ID|Station_name|Alias_station_name|Year|Month|Day|Hour|Minute|Latitude|Longitude|Elevation|Observed_value|Source_QC_flag|Original_observed_value|Original_observed_value_units|Report_type_code|Measurement_code_1|Measurement_code_2
400|0411X|CASTELL D'EMPRIES||1997|1|1|0|0|42.224722|3.093056|2|1005.7||10057.0|Hpa|||
400|0411X|CASTELL D'EMPRIES||1997|1|1|18|0|42.224722|3.093056|2|1013.3||10133.0|Hpa|||
400|0411X|CASTELL D'EMPRIES||1997|1|1|13|0|42.224722|3.093056|2|1011.4||10114.0|Hpa|||
400|0411X|CASTELL D'EMPRIES||1997|1|1|7|0|42.224722|3.093056|2|1008.6||10086.0|Hpa|||
400|0411X|CASTELL D'EMPRIES||1997|1|2|18|0|42.224722|3.093056|2|1003.5||10035.0|Hpa|||
400|0411X|CASTELL D'EMPRIES||1997|1|2|7|0|42.224722|3.093056|2|1006.7||10067.0|Hpa|||
400|0411X|CASTELL D'EMPRIES||1997|1|2|13|0|42.224722|3.093056|2|1002.1||10021.0|Hpa|||
400|0411X|CASTELL D'EMPRIES||1997|1|2|0|0|42.224722|3.093056|2|1012.3||10123.0|Hpa|||
400|0411X|CASTELL D'EMPRIES||1997|1|3|7|0|42.224722|3.093056|2|1000.4||10004.0|Hpa|||
400|0411X|CASTELL D'EMPRIES||1997|1|3|13|0|42.224722|3.093056|2|989.5||9895.0|Hpa|||
400|0411X|CASTELL D'EMPRIES||1997|1|3|18|0|42.224722|3.093056|2|994.8||9948.0|Hpa|||
400|0411X|CASTELL D'EMPRIES||1997|1|3|0|0|42.224722|3.093056|2|1003.8||10038.0|Hpa|||
400|0411X|CASTELL D'EMPRIES||1997|1|4|0|0|42.224722|3.093056|2|993.6||9936.0|Hpa|||
400|0411X|CASTELL D'EMPRIES||1997|1|4|13|0|42.224722|3.093056|2|1000.0||10000.0|Hpa|||
400|0411X|CASTELL D'EMPRIES||1997|1|4|7|0|42.224722|3.093056|2|996.1||9961.0|Hpa|||
400|0411X|CASTELL D'EMPRIES||1997|1|4|18|0|42.224722|3.093056|2|1003.3||10033.0|Hpa|||
400|0411X|CASTELL D'EMPRIES||1997|1|5|18|0|42.224722|3.093056|2|1010.0||10100.0|Hpa|||
400|0411X|CASTELL D'EMPRIES||1997|1|5|13|0|42.224722|3.093056|2|1010.1||10101.0|Hpa|||
400|0411X|CASTELL D'EMPRIES||1997|1|5|0|0|42.224722|3.093056|2|1007.0||10070.0|Hpa|||
400|0411X|CASTELL D'EMPRIES||1997|1|5|7|0|42.224722|3.093056|2|1009.7||10097.0|Hpa|||
400|0411X|CASTELL D'EMPRIES||1997|1|6|18|0|42.224722|3.093056|2|1006.4||10064.0|Hpa|||
400|0411X|CASTELL D'EMPRIES||1997|1|6|13|0|42.224722|3.093056|2|1006.9||10069.0|Hpa|||
400|0411X|CASTELL D'EMPRIES||1997|1|6|0|0|42.224722|3.093056|2|1009.3||10093.0|Hpa|||
400|0411X|CASTELL D'EMPRIES||1997|1|6|7|0|42.224722|3.093056|2|1008.2||10082.0|Hpa|||
400|0411X|CASTELL D'EMPRIES||1997|1|7|18|0|42.224722|3.093056|2|1012.5||10125.0|Hpa|||
400|0411X|CASTELL D'EMPRIES||1997|1|7|13|0|42.224722|3.093056|2|1013.0||10130.0|Hpa|||
400|0411X|CASTELL D'EMPRIES||1997|1|7|0|0|42.224722|3.093056|2|1008.5||10085.0|Hpa|||
400|0411X|CASTELL D'EMPRIES||1997|1|7|7|0|42.224722|3.093056|2|1011.8||10118.0|Hpa|||
400|0411X|CASTELL D'EMPRIES||1997|1|8|0|0|42.224722|3.093056|2|1009.8||10098.0|Hpa|||
400|0411X|CASTELL D'EMPRIES||1997|1|8|7|0|42.224722|3.093056|2|1005.4||10054.0|Hpa|||
400|0411X|CASTELL D'EMPRIES||1997|1|8|13|0|42.224722|3.093056|2|1001.6||10016.0|Hpa|||
400|0411X|CASTELL D'EMPRIES||1997|1|8|18|0|42.224722|3.093056|2|998.7||9987.0|Hpa|||
400|0411X|CASTELL D'EMPRIES||1997|1|9|18|0|42.224722|3.093056|2|1004.5||10045.0|Hpa|||
