1863,10,08,Thursday,DWR_1863_10-6.jpg
NAIRN, 30.04, 41
ABERDEEN, 30.01, 52
LEITH, 29.95, 51
BERWICK, 999.00, 999
COPENHAGEN, 999.00, 999
ARDROSSAN, 999.00, 999
PORTRUSH, 999.00, 999
SHIELDS, 29.92, 53
SCARBOROUGH, 29.85, 54
HELIGOLAND, 29.89, 56
LIVERPOOL, 29.69, 57
HOLYHEAD, 29.67, 55
GALWAY, 29.75, 49
HELDER, 999.00, 999
YARMOUTH, 29.74, 57
VALENTIA, 29.70, 50
QUEENSTOWN, 29.53, 51
LONDON, 29.60, 57
DOVER, 29.65, 61
PORTSMOUTH, 29.53, 58
WEYMOUTH, 29.49, 56
PORTLAND, 999.00, 999
PLYMOUTH, 29.49, 51
PENZANCE, 29.57, 50
JERSEY, 999.00, 999
BREST, 29.53, 50
LORIENT, 29.45, 46
ROCHEFORT, 29.65, 50
BAYONNE, 999.00, 999
LISBON, 999.00, 999
