1862,05,17,Saturday,DWR_1862_05-16.jpg
NAIRN, 29.98, 58
ABERDEEN, 30.04, 51
LEITH, 30.04, 54
BERWICK, 30.09, 55
COPENHAGEN, 30.13, 57
ARDROSSAN, 30.03, 53
PORTRUSH, 30.04, 55
SHIELDS, 30.11, 51
SCARBOROUGH, 30.13, 51
HELIGOLAND, 30.07, 55
LIVERPOOL, 30.13, 56
HOLYHEAD, 999.00, 999
GALWAY, 30.08, 62
HELDER, 30.12, 53
YARMOUTH, 30.13, 53
VALENTIA, 30.08, 60
QUEENSTOWN, 30.10, 58
LONDON, 30.15, 56
DOVER, 30.14, 62
PORTSMOUTH, 30.16, 54
WEYMOUTH, 999.00, 999
PORTLAND, 30.18, 56
PLYMOUTH, 30.15, 59
PENZANCE, 30.19, 57
JERSEY, 30.23, 57
BREST, 30.19, 53
LORIENT, 999.00, 999
ROCHEFORT, 999.00, 999
BAYONNE, 999.00, 56
LISBON, 30.19, 62
