1862,03,11,Tuesday,DWR_1862_03-8.jpg
NAIRN, 29.62, 42
ABERDEEN, 29.71, 43
LEITH, 29.65, 44
BERWICK, 29.71, 44
COPENHAGEN, 999.00, 999
ARDROSSAN, 29.63, 44
PORTRUSH, 29.58, 45
SHIELDS, 29.73, 45
SCARBOROUGH, 29.79, 43
HELIGOLAND, 30.10, 45
LIVERPOOL, 29.69, 47
HOLYHEAD, 999.00, 999
GALWAY, 29.65, 51
HELDER, 30.06, 44
YARMOUTH, 29.97, 44
VALENTIA, 29.71, 52
QUEENSTOWN, 29.75, 56
LONDON, 29.90, 46
DOVER, 29.97, 47
PORTSMOUTH, 29.87, 47
WEYMOUTH, 999.00, 999
PORTLAND, 29.85, 49
PLYMOUTH, 29.81, 51
PENZANCE, 999.00, 52
JERSEY, 999.00, 999
BREST, 29.93, 51
LORIENT, 999.00, 999
ROCHEFORT, 999.00, 999
BAYONNE, 999.00, 50
LISBON, 30.37, 56
