1868,11,22,Sunday,DWR_1868_11-42.jpg
HEARTSCONTENT, 29.67, 32, 0.00
SKUDDESNAES, 29.21, 45, NaN
NAIRN, 28.70, 48, 0.00
ABERDEEN, 28.84, 48, 0.18
LEITH, 28.91, 50, 0.01
ARDROSSAN, 28.92, 50, 0.24
GREENCASTLE, 28.85, 48, 0.07
SHIELDS, 29.02, 50, 0.00
SCARBOROUGH, 29.12, 50, 0.04
CUXHAVEN, NaN, NaN, NaN
LIVERPOOL, 29.05, 51, 0.06
HOLYHEAD, 29.00, 50, 0.26
HELDER, 29.62, 40, NaN
YARMOUTH, 29.35, 48, 0.00
VALENTIA, 999.00, 50, 0.86
ROCHESPOINT, 28.95, 47, 0.45
LONDON, 29.34, 51, 0.27
CAPECLEAR, 28.91, 50, 0.35
CAPGRISNEZ, 29.48, 999, 0.05
BRUSSELS, 29.71, 46, NaN
PORTSMOUTH, 29.28, 52, 0.59
WEYMOUTH, 29.20, 53, 0.61
PLYMOUTH, 29.13, 54, 1.34
PENZANCE, 29.02, 55, 1.30
PARIS, 29.69, 44, 0.00
STRASBOURG, 999.00, 999, NaN
BREST, 29.25, 54, 0.61
LORIENT, 29.42, 54, 0.13
ROCHEFORT, 29.73, 48, 0.00
LYONS, 30.04, 49, NaN
BIARRITZ, 29.79, 59, 0.00
TOULON, 30.22, 48, 0.00
