1866,10,04,Thursday,DWR_1866_10-3.jpg
SKUDDESNAES, 30.37, 51, NaN
NAIRN, 30.18, 48, 0.00
ABERDEEN, 30.18, 52, 0.00
LEITH, 30.17, 55, 0.00
ARDROSSAN, 30.14, 57, 0.00
GREENCASTLE, 30.15, 56, 0.00
SHIELDS, 30.21, 58, 0.00
SCARBOROUGH, 30.15, 55, 0.02
HELIGOLAND, 999.00, 999, 999.00
LIVERPOOL, 30.16, 59, 0.00
HOLYHEAD, 30.10, 57, 0.00
HELDER, 30.12, 57, NaN
YARMOUTH, 30.13, 58, 0.00
VALENTIA, 30.12, 55, 0.00
LONDON, 30.11, 57, 0.00
CAPECLEAR, 30.12, 54, 0.00
PORTSMOUTH, 30.08, 60, 0.00
WEYMOUTH, 30.10, 60, 0.00
PLYMOUTH, 30.09, 59, 0.00
PENZANCE, 30.11, 59, 0.18
BREST, 30.04, 61, 0.32
LORIENT, 30.00, 61, 0.00
ROCHEFORT, 30.00, 61, 0.00
CORUNNA, 999.00, 999, NaN
