1869,07,04,Sunday,DWR_1869_07-9.jpg
HEARTSCONTENT, 29.68, 51, 0.00
SKUDDESNAES, 30.14, 54, NaN
NAIRN, 29.98, 66, 0.01
ABERDEEN, 30.05, 999, 0.06
LEITH, 30.05, 63, 0.00
ARDROSSAN, 30.04, 68, 0.00
GREENCASTLE, 29.98, 64, 0.00
SHIELDS, 30.08, 63, 0.00
SCARBOROUGH, 30.13, 64, 0.00
LIVERPOOL, 30.05, 999, 0.00
HOLYHEAD, 30.07, 63, 0.00
HELDER, 30.19, 57, NaN
YARMOUTH, 30.19, 60, 0.00
VALENTIA, 30.08, 61, 0.00
ROCHESPOINT, 30.00, 63, 0.00
PEMBROKE, 30.05, 56, 0.00
LONDON, 30.15, 60, 0.00
CAPECLEAR, 29.96, 69, 0.00
CAPGRISNEZ, 30.12, 57, 0.00
BRUSSELS, 30.14, 55, NaN
PORTSMOUTH, 30.13, 59, 0.00
PLYMOUTH, 30.11, 58, 0.00
PENZANCE, 30.06, 57, 0.00
PARIS, 30.01, 60, 0.00
STRASBOURG, 30.07, 63, NaN
BREST, 30.01, 59, 0.00
LORIENT, 30.03, 57, 0.00
ROCHEFORT, 30.04, 68, 0.00
LYONS, 30.24, 64, NaN
BIARRITZ, 30.03, 66, 0.00
CORUNNA, 30.03, 68, NaN
TOULON, 29.90, 68, 0.00
