1865,04,04,Tuesday,DWR_1865_04-2.jpg
NAIRN, 29.77, 43, 0.00
ABERDEEN, 29.84, 43, 0.00
LEITH, 29.93, 51, 0.00
ARDROSSAN, 29.95, 45, 0.00
GREENCASTLE, 29.93, 44, 0.17
SHIELDS, 30.09, 45, 0.00
SCARBOROUGH, 30.12, 40, 0.00
HELIGOLAND, 999.00, 999, 999.00
LIVERPOOL, 30.15, 49, 0.00
HOLYHEAD, 30.08, 46, 0.00
GALWAY, 999.00, 999, 999.00
YARMOUTH, 30.23, 35, 0.00
VALENTIA, 30.11, 49, 0.00
QUEENSTOWN, 999.00, 999, 999.00
PEMBROKE, 999.00, 999, 999.00
LONDON, 30.22, 39, 0.00
CAPECLEAR, 30.14, 48, 0.00
DOVER, 999.00, 999, 999.00
PORTSMOUTH, 30.19, 40, 0.00
WEYMOUTH, 30.22, 46, 0.00
PLYMOUTH, 30.21, 46, 0.15
PENZANCE, 30.22, 44, 0.10
BREST, 30.16, 46, 0.00
LORIENT, 30.08, 45, 0.16
ROCHEFORT, 30.04, 43, 0.16
