1869,06,17,Thursday,DWR_1869_06-32.jpg
HEARTSCONTENT, 999.00, 999, 999.00
SKUDDESNAES, 999.00, 999, NaN
NAIRN, 30.20, 48, 0.03
ABERDEEN, 30.20, 49, 0.00
LEITH, 30.22, 52, 0.00
ARDROSSAN, 30.27, 50, 0.01
GREENCASTLE, 30.23, 52, 0.01
SHIELDS, 30.22, 48, 0.00
SCARBOROUGH, 30.22, 54, 0.00
LIVERPOOL, 30.26, 999, 0.09
HOLYHEAD, 30.27, 51, 0.17
HELDER, 999.00, 999, NaN
YARMOUTH, 30.29, 52, 0.00
VALENTIA, 30.31, 57, 0.06
ROCHESPOINT, 30.27, 54, 0.00
PEMBROKE, 30.29, 51, 0.00
LONDON, 30.32, 53, 0.00
CAPECLEAR, 30.30, 59, 0.02
CAPGRISNEZ, 30.32, 52, 0.01
BRUSSELS, 999.00, 999, NaN
PORTSMOUTH, 30.34, 52, 0.01
PLYMOUTH, 30.36, 55, 0.00
PENZANCE, 30.35, 54, 0.00
PARIS, 999.00, 999, 999.00
STRASBOURG, 999.00, 999, NaN
BREST, 30.34, 55, 0.00
LORIENT, 30.36, 50, 0.00
ROCHEFORT, 30.37, 59, 0.00
LYONS, 999.00, 999, NaN
BIARRITZ, 999.00, 999, 999.00
CORUNNA, 999.00, 999, NaN
TOULON, 30.21, 55, 0.00
