1868,12,25,Friday,DWR_1868_12-48.jpg
HEARTSCONTENT, 29.71, 35, 0.39
SKUDDESNAES, 29.08, 38, NaN
NAIRN, 28.97, 33, 0.00
ABERDEEN, 29.05, 35, 0.05
LEITH, 29.03, 36, 0.03
ARDROSSAN, 29.01, 45, 0.02
GREENCASTLE, 28.99, 45, 0.50
SHIELDS, 999.00, 999, 999.00
SCARBOROUGH, 29.06, 36, 0.03
CUXHAVEN, NaN, NaN, NaN
LIVERPOOL, 29.08, 44, 0.09
HOLYHEAD, 29.16, 43, 0.14
HELDER, 29.97, 46, NaN
YARMOUTH, 29.13, 41, 0.53
VALENTIA, 29.47, 43, 0.13
ROCHESPOINT, 29.40, 44, 0.00
LONDON, 29.27, 42, 0.07
CAPECLEAR, 29.39, 44, 0.05
CAPGRISNEZ, 29.20, 45, 0.06
BRUSSELS, 29.25, 36, NaN
PORTSMOUTH, 29.30, 43, 0.17
WEYMOUTH, 999.00, 999, 999.00
PLYMOUTH, 29.36, 42, 0.22
PENZANCE, 29.39, 41, 0.32
PARIS, 29.38, 42, 0.00
STRASBOURG, 999.00, 47, NaN
BREST, 29.46, 48, 0.04
LORIENT, 29.44, 46, 0.04
ROCHEFORT, 29.57, 50, 0.23
LYONS, 29.73, 52, NaN
BIARRITZ, 29.67, 52, 0.20
TOULON, 29.71, 50, 0.00
