1869,11,23,Tuesday,DWR_1869_11-44.jpg
HEARTSCONTENT, 999.00, 999, 999.00
SKUDDESNAES, 999.00, 999, NaN
NAIRN, 29.38, 36, 0.00
ABERDEEN, 29.38, 34, 0.00
LEITH, 29.36, 30, 0.00
ARDROSSAN, 29.38, 32, 0.02
GREENCASTLE, 29.44, 40, 0.44
SHIELDS, 29.33, 34, 0.00
SCARBOROUGH, 29.28, 41, 0.38
LIVERPOOL, 29.31, 999, 0.11
HOLYHEAD, 29.34, 43, 0.24
HELDER, 999.00, 999, NaN
YARMOUTH, 29.28, 41, 0.43
VALENTIA, 29.57, 44, 0.15
ROCHESPOINT, 29.46, 42, 0.00
PEMBROKE, 29.35, 41, 0.05
LONDON, 29.25, 41, 0.41
CAPECLEAR, 29.50, 40, 0.05
CAPGRISNEZ, 29.25, 39, 0.01
BRUSSELS, 999.00, 999, NaN
PORTSMOUTH, 29.26, 41, 0.12
PLYMOUTH, 29.33, 39, 0.00
PENZANCE, 29.37, 43, 0.21
PARIS, 999.00, 999, 0.00
STRASBOURG, 999.00, 999, NaN
BREST, 29.19, 45, 0.16
LORIENT, 29.17, 39, 0.13
ROCHEFORT, 29.29, 45, 0.26
LYONS, 999.00, 999, NaN
BIARRITZ, 29.34, 45, 0.08
CORUNNA, 999.00, 999, NaN
TOULON, 29.54, 41, 0.08
