1861,06,15,Saturday,DWR_1861_06-12.jpg
NAIRN, 30.30, 58
ABERDEEN, 30.25, 62
LEITH, 30.24, 59
BERWICK, 30.18, 64
COPENHAGEN, 999.00, 999
ARDROSSAN, 30.20, 65
PORTRUSH, 30.18, 62
SHIELDS, 30.23, 999
SCARBOROUGH, 30.20, 62
HELIGOLAND, 999.00, 999
LIVERPOOL, 30.11, 68
HOLYHEAD, 999.00, 999
GALWAY, 30.00, 65
HELDER, 999.00, 999
YARMOUTH, 30.11, 61
VALENTIA, 999.00, 999
QUEENSTOWN, 29.85, 64
LONDON, 30.01, 68
DOVER, 29.98, 67
PORTSMOUTH, 29.93, 73
WEYMOUTH, 999.00, 999
PORTLAND, 29.93, 67
PLYMOUTH, 29.88, 69
PENZANCE, 29.93, 62
JERSEY, 29.92, 77
BREST, 999.00, 999
LORIENT, 999.00, 999
ROCHEFORT, 999.00, 999
BAYONNE, 999.00, 999
LISBON, 999.00, 999
