1863,05,26,Tuesday,DWR_1863_05-21.jpg
NAIRN, 30.13, 49
ABERDEEN, 30.12, 50
LEITH, 30.11, 52
BERWICK, 999.00, 999
COPENHAGEN, 29.96, 54
ARDROSSAN, 30.17, 51
PORTRUSH, 30.17, 53
SHIELDS, 30.21, 49
SCARBOROUGH, 30.16, 51
HELIGOLAND, 30.03, 50
LIVERPOOL, 30.21, 52
HOLYHEAD, 30.16, 53
GALWAY, 30.24, 51
HELDER, 30.08, 51
YARMOUTH, 30.13, 52
VALENTIA, 30.25, 54
QUEENSTOWN, 30.21, 54
LONDON, 30.16, 50
DOVER, 30.13, 53
PORTSMOUTH, 30.15, 52
WEYMOUTH, 30.18, 50
PORTLAND, 999.00, 999
PLYMOUTH, 30.19, 54
PENZANCE, 30.22, 55
JERSEY, 999.00, 999
BREST, 30.16, 54
LORIENT, 30.08, 52
ROCHEFORT, 30.08, 52
BAYONNE, 999.00, 999
LISBON, 30.06, 63
