1863,01,09,Friday,DWR_1863_01-7.jpg
NAIRN, 29.93, 42
ABERDEEN, 29.90, 42
LEITH, 29.83, 42
BERWICK, 999.00, 999
COPENHAGEN, 29.96, 36
ARDROSSAN, 29.83, 41
PORTRUSH, 29.87, 43
SHIELDS, 29.58, 43
SCARBOROUGH, 29.65, 41
HELIGOLAND, 29.74, 38
LIVERPOOL, 29.75, 39
HOLYHEAD, 29.72, 42
GALWAY, 29.82, 33
HELDER, 29.69, 41
YARMOUTH, 29.70, 37
VALENTIA, 29.72, 41
QUEENSTOWN, 29.71, 42
LONDON, 29.73, 32
DOVER, 999.00, 999
PORTSMOUTH, 29.72, 43
WEYMOUTH, 29.67, 44
PORTLAND, 999.00, 999
PLYMOUTH, 29.62, 46
PENZANCE, 29.61, 41
JERSEY, 29.71, 42
BREST, 29.65, 43
LORIENT, 29.61, 41
ROCHEFORT, 29.72, 37
BAYONNE, 999.00, 42
LISBON, 999.00, 999
