1870,06,24,Friday,DWR_1870_06-46.jpg
HEARTSCONTENT, 999.00, 999, 999.00
CHRISTIANSUND, 29.70, 50, NaN
SKUDDESNAES, 29.81, 50, NaN
THURSO, 29.88, 51, 0.07
WICK, 29.88, 53, 0.06
OXO, 29.79, 53, NaN
NAIRN, 29.97, 53, 0.00
ABERDEEN, 29.92, 54, 0.00
LEITH, 29.94, 57, 0.00
ARDROSSAN, 29.96, 55, 0.10
GREENCASTLE, 30.03, 55, 0.16
SHIELDS, 999.00, 52, 0.04
SCARBOROUGH, 30.00, 54, 0.00
LIVERPOOL, 29.96, 57, 0.20
HOLYHEAD, 30.03, 54, 0.22
HELDER, 30.02, 57, NaN
YARMOUTH, 29.99, 55, 0.00
VALENTIA, 30.27, 58, 0.00
ROCHESPOINT, 30.19, 57, 0.00
PEMBROKE, 30.11, 54, 0.00
LONDON, 30.09, 58, 0.00
CAPECLEAR, 999.00, 999, 999.00
CAPGRISNEZ, 30.09, 55, 0.00
BRUSSELS, 999.00, 999, NaN
PORTSMOUTH, 30.11, 60, 0.00
PLYMOUTH, 30.19, 59, 0.00
PENZANCE, 30.22, 63, 0.00
PARIS, 999.00, 999, 999.00
STRASBOURG, 999.00, 999, NaN
BREST, 999.00, 57, 0.00
LORIENT, 30.19, 55, 0.00
ROCHEFORT, 30.07, 64, 0.00
LYONS, 999.00, 999, NaN
BIARRITZ, 30.11, 71, 0.00
CORUNNA, 999.00, 999, NaN
TOULON, 999.00, 999, 999.00
