1861,09,27,Friday,DWR_1861_09-23.jpg
NAIRN, 29.78, 44
ABERDEEN, 29.83, 44
LEITH, 29.83, 51
BERWICK, 29.82, 50
COPENHAGEN, 29.86, 53
ARDROSSAN, 29.79, 51
PORTRUSH, 29.70, 50
SHIELDS, 29.91, 46
SCARBOROUGH, 29.93, 52
HELIGOLAND, 999.00, 999
LIVERPOOL, 999.00, 50
HOLYHEAD, 999.00, 999
GALWAY, 29.55, 55
HELDER, 30.00, 56
YARMOUTH, 30.02, 53
VALENTIA, 999.00, 999
QUEENSTOWN, 29.61, 56
LONDON, 29.99, 52
DOVER, 29.99, 59
PORTSMOUTH, 29.99, 55
WEYMOUTH, 999.00, 999
PORTLAND, 29.96, 54
PLYMOUTH, 29.88, 56
PENZANCE, 29.88, 57
JERSEY, 999.00, 999
BREST, 30.00, 51
LORIENT, 999.00, 999
ROCHEFORT, 999.00, 999
BAYONNE, 30.06, 55
LISBON, 30.14, 63
