1863,04,07,Tuesday,DWR_1863_04-5.jpg
NAIRN, 29.21, 39
ABERDEEN, 29.22, 40
LEITH, 29.26, 43
BERWICK, 999.00, 999
COPENHAGEN, 29.65, 46
ARDROSSAN, 29.25, 42
PORTRUSH, 29.25, 42
SHIELDS, 29.34, 44
SCARBOROUGH, 29.33, 44
HELIGOLAND, 29.52, 45
LIVERPOOL, 29.39, 44
HOLYHEAD, 29.35, 45
GALWAY, 29.32, 44
HELDER, 29.40, 48
YARMOUTH, 29.42, 45
VALENTIA, 29.40, 47
QUEENSTOWN, 29.44, 45
LONDON, 29.48, 46
DOVER, 29.51, 49
PORTSMOUTH, 29.50, 45
WEYMOUTH, 29.53, 47
PORTLAND, 999.00, 999
PLYMOUTH, 29.53, 50
PENZANCE, 29.54, 45
JERSEY, 999.00, 999
BREST, 29.65, 48
LORIENT, 29.61, 48
ROCHEFORT, 29.80, 50
BAYONNE, 999.00, 999
LISBON, 30.14, 58
