1862,07,09,Wednesday,DWR_1862_07-8.jpg
NAIRN, 29.70, 55
ABERDEEN, 29.73, 56
LEITH, 29.72, 62
BERWICK, 29.79, 58
COPENHAGEN, 999.00, 999
ARDROSSAN, 29.71, 57
PORTRUSH, 29.75, 54
SHIELDS, 29.83, 61
SCARBOROUGH, 29.88, 59
HELIGOLAND, 30.05, 56
LIVERPOOL, 29.90, 60
HOLYHEAD, 29.84, 57
GALWAY, 29.84, 60
HELDER, 30.06, 61
YARMOUTH, 30.04, 60
VALENTIA, 29.89, 59
QUEENSTOWN, 29.89, 62
LONDON, 30.07, 60
DOVER, 30.10, 65
PORTSMOUTH, 30.11, 60
WEYMOUTH, 999.00, 999
PORTLAND, 30.10, 60
PLYMOUTH, 30.06, 60
PENZANCE, 30.09, 60
JERSEY, 30.20, 62
BREST, 30.18, 59
LORIENT, 999.00, 999
ROCHEFORT, 999.00, 999
BAYONNE, 999.00, 54
LISBON, 999.00, 999
