1862,05,29,Thursday,DWR_1862_05-26.jpg
NAIRN, 29.77, 54
ABERDEEN, 29.86, 50
LEITH, 29.78, 55
BERWICK, 29.86, 54
COPENHAGEN, 29.84, 54
ARDROSSAN, 29.72, 54
PORTRUSH, 29.69, 53
SHIELDS, 29.87, 54
SCARBOROUGH, 29.90, 52
HELIGOLAND, 30.03, 62
LIVERPOOL, 29.85, 59
HOLYHEAD, 999.00, 999
GALWAY, 29.69, 60
HELDER, 29.99, 55
YARMOUTH, 29.90, 56
VALENTIA, 29.71, 58
QUEENSTOWN, 29.71, 58
LONDON, 29.92, 59
DOVER, 29.93, 59
PORTSMOUTH, 29.87, 61
WEYMOUTH, 999.00, 999
PORTLAND, 29.88, 57
PLYMOUTH, 29.81, 58
PENZANCE, 29.84, 57
JERSEY, 29.86, 64
BREST, 29.80, 55
LORIENT, 999.00, 999
ROCHEFORT, 999.00, 999
BAYONNE, 999.00, 64
LISBON, 29.75, 64
