1871,09,23,Saturday,DWR_1871_09-44.jpg
CHRISTIANSUND, 999.00, 999, NaN
SKUDDESNAES, 999.00, 999, NaN
THURSO, 29.79, 46, 0.51
WICK, 29.80, 46, 0.35
OXO, 999.00, 999, NaN
NAIRN, 29.80, 44, 1.12
ABERDEEN, 29.78, 47, 0.29
LEITH, 29.77, 48, 0.27
ARDROSSAN, 29.79, 47, 0.00
GREENCASTLE, 29.81, 48, 0.00
SHIELDS, 29.74, 48, 0.13
SCARBOROUGH, 29.75, 49, 0.05
LIVERPOOL, 999.00, 999, 999.00
HOLYHEAD, 29.84, 46, 0.00
HELDER, 29.79, 55, NaN
YARMOUTH, 29.83, 46, 0.00
VALENTIA, 29.83, 48, 0.12
ROCHESPOINT, 29.81, 45, 0.01
PEMBROKE, 29.83, 48, 0.00
LONDON, 29.89, 48, 0.00
DOVER, 29.90, 53, 0.00
CAPGRISNEZ, 29.92, 54, 0.00
PORTSMOUTH, 29.89, 49, 0.00
PLYMOUTH, 29.82, 48, 0.00
PENZANCE, 999.00, 999, 999.00
SCILLY, 29.77, 55, 0.00
BREST, 999.00, 999, 999.00
LORIENT, 999.00, 54, 0.91
ROCHEFORT, 29.86, 63, 0.00
BIARRITZ, 29.88, 70, 0.00
