1870,09,12,Monday,DWR_1870_09-22.jpg
HEARTSCONTENT, 30.03, 48, 1.49
CHRISTIANSUND, 29.85, 43, NaN
SKUDDESNAES, 29.90, 49, NaN
THURSO, 29.59, 53, 0.00
WICK, 29.62, 54, 0.00
OXO, 29.99, 46, NaN
NAIRN, 29.63, 55, 0.00
ABERDEEN, 29.71, 52, 0.03
LEITH, 29.75, 56, 0.01
ARDROSSAN, 29.80, 57, 0.16
GREENCASTLE, 29.86, 54, 0.22
SHIELDS, 29.94, 51, 0.00
SCARBOROUGH, 30.01, 51, 0.00
LIVERPOOL, 30.01, 55, 0.00
HOLYHEAD, 30.02, 56, 0.00
HELDER, 30.14, 52, NaN
YARMOUTH, 30.13, 51, 0.00
VALENTIA, 30.14, 57, 0.15
ROCHESPOINT, 30.08, 56, 0.00
PEMBROKE, 30.11, 57, 0.00
LONDON, 30.16, 55, 0.00
CAPECLEAR, 999.00, 999, 999.00
CAPGRISNEZ, 30.19, 56, 0.00
BRUSSELS, 30.26, 51, NaN
PORTSMOUTH, 30.17, 999, 0.00
PLYMOUTH, 30.20, 52, 0.00
PENZANCE, 30.22, 57, 0.04
PARIS, 30.24, 51, 0.00
STRASBOURG, 999.00, 999, NaN
BREST, 999.00, 54, 0.00
LORIENT, 30.25, 50, 0.00
ROCHEFORT, 30.16, 56, 0.00
LYONS, 30.18, 65, NaN
BIARRITZ, 30.08, 66, 0.00
CORUNNA, 30.01, 68, NaN
TOULON, 999.00, 999, 999.00
