1864,10,31,Monday,DWR_1864_10-30.jpg
NAIRN, 30.25, 41, 0.10
ABERDEEN, 30.29, 46, 0.00
LEITH, 30.29, 52, 0.00
ARDROSSAN, 30.26, 46, 0.00
GREENCASTLE, 30.24, 48, 0.00
SHIELDS, 30.32, 50, 0.00
SCARBOROUGH, 30.28, 49, 0.00
HELIGOLAND, 30.19, 47, 0.05
LIVERPOOL, 30.26, 47, 0.00
HOLYHEAD, 30.19, 43, 0.13
GALWAY, 30.18, 46, 0.00
YARMOUTH, 30.26, 48, 0.00
VALENTIA, 30.08, 52, 0.23
QUEENSTOWN, 29.97, 53, 0.00
PEMBROKE, 30.15, 47, 0.00
LONDON, 30.19, 45, 0.00
CAPECLEAR, 30.06, 51, 0.00
DOVER, 30.21, 43, 0.00
PORTSMOUTH, 30.16, 44, 0.00
WEYMOUTH, 30.15, 45, 0.00
PLYMOUTH, 30.11, 49, 0.00
PENZANCE, 30.08, 50, 0.00
BREST, 30.00, 52, 0.00
LORIENT, 29.96, 52, 0.00
ROCHEFORT, 29.96, 48, 0.00
