1862,06,05,Thursday,DWR_1862_06-4.jpg
NAIRN, 29.63, 54
ABERDEEN, 29.67, 52
LEITH, 29.68, 55
BERWICK, 29.75, 53
COPENHAGEN, 29.99, 59
ARDROSSAN, 29.65, 54
PORTRUSH, 29.69, 54
SHIELDS, 29.77, 54
SCARBOROUGH, 29.81, 55
HELIGOLAND, 29.97, 62
LIVERPOOL, 29.79, 55
HOLYHEAD, 999.00, 999
GALWAY, 29.72, 62
HELDER, 29.88, 59
YARMOUTH, 29.86, 57
VALENTIA, 29.74, 57
QUEENSTOWN, 29.73, 56
LONDON, 29.85, 58
DOVER, 29.90, 62
PORTSMOUTH, 29.80, 59
WEYMOUTH, 999.00, 999
PORTLAND, 29.80, 56
PLYMOUTH, 29.73, 55
PENZANCE, 29.76, 55
JERSEY, 29.86, 60
BREST, 29.80, 56
LORIENT, 999.00, 999
ROCHEFORT, 999.00, 999
BAYONNE, 999.00, 68
LISBON, 30.01, 66
