1870,02,16,Wednesday,DWR_1870_02-30.jpg
HEARTSCONTENT, 999.00, 999, 999.00
CHRISTIANSUND, 999.00, 999, NaN
SKUDDESNAES, 999.00, 999, NaN
THURSO, 999.00, 999, 999.00
WICK, 999.00, 999, 999.00
OXO, 999.00, 999, NaN
NAIRN, 999.00, 999, 999.00
ABERDEEN, 999.00, 999, 999.00
LEITH, 999.00, 999, 999.00
ARDROSSAN, 999.00, 999, 999.00
GREENCASTLE, 30.36, 40, 0.00
SHIELDS, 999.00, 999, 999.00
SCARBOROUGH, 30.23, 39, 0.07
LIVERPOOL, 30.24, 39, 0.00
HOLYHEAD, 30.25, 38, 0.00
HELDER, 30.15, 30, NaN
YARMOUTH, 999.00, 999, 999.00
VALENTIA, 30.22, 36, 0.00
ROCHESPOINT, 30.20, 36, 0.00
PEMBROKE, 30.17, 33, 0.00
LONDON, 30.17, 33, 0.00
CAPECLEAR, 30.16, 35, 0.05
CAPGRISNEZ, 30.11, 27, 0.00
BRUSSELS, 30.12, 22, NaN
PORTSMOUTH, 30.13, 33, 0.00
PLYMOUTH, 30.16, 32, 0.00
PENZANCE, 30.12, 32, 0.00
PARIS, 30.04, 23, 0.00
STRASBOURG, 30.14, 23, NaN
BREST, 30.00, 30, 0.00
LORIENT, 29.92, 30, 0.00
ROCHEFORT, 999.00, 999, 999.00
LYONS, 30.00, 37, NaN
BIARRITZ, 29.88, 34, 0.00
CORUNNA, 29.75, 47, NaN
TOULON, 29.85, 45, 0.00
