1871,02,02,Thursday,DWR_1871_02-2.jpg
CHRISTIANSUND, 30.17, 24, NaN
SKUDDESNAES, 30.15, 26, NaN
THURSO, 30.08, 33, 0.00
WICK, 30.08, 33, 0.00
OXO, 30.21, 26, NaN
NAIRN, 30.09, 28, 0.00
ABERDEEN, 30.08, 34, 0.00
LEITH, 30.07, 33, 0.01
ARDROSSAN, 30.09, 33, 0.00
GREENCASTLE, 999.00, 33, 0.00
SHIELDS, 30.06, 35, 0.00
SCARBOROUGH, 30.06, 35, 0.00
LIVERPOOL, 30.04, 36, 0.00
HOLYHEAD, 30.01, 33, 0.00
HELDER, 30.06, 33, NaN
YARMOUTH, 30.02, 36, 0.00
VALENTIA, 29.80, 42, 0.01
ROCHESPOINT, 29.87, 41, 0.11
PEMBROKE, 29.95, 36, 0.00
LONDON, 30.03, 34, 0.02
DOVER, 30.01, 38, 0.00
CAPGRISNEZ, 999.00, 999, 999.00
PORTSMOUTH, 30.03, 35, 0.05
PLYMOUTH, 29.98, 38, 0.00
PENZANCE, 999.00, 44, 0.02
SCILLY, 29.89, 46, 0.06
BREST, 999.00, 999, 999.00
LORIENT, 999.00, 999, 999.00
ROCHEFORT, 999.00, 999, 999.00
BIARRITZ, 999.00, 999, 999.00
