1862,02,13,Thursday,DWR_1862_02-12.jpg
NAIRN, 30.18, 38
ABERDEEN, 30.15, 41
LEITH, 30.16, 44
BERWICK, 30.17, 44
COPENHAGEN, 29.95, 28
ARDROSSAN, 30.18, 42
PORTRUSH, 30.17, 40
SHIELDS, 30.15, 41
SCARBOROUGH, 30.12, 41
HELIGOLAND, 29.99, 36
LIVERPOOL, 30.15, 42
HOLYHEAD, 999.00, 999
GALWAY, 30.14, 41
HELDER, 30.06, 37
YARMOUTH, 30.13, 38
VALENTIA, 30.09, 43
QUEENSTOWN, 30.07, 46
LONDON, 30.12, 39
DOVER, 30.09, 40
PORTSMOUTH, 30.10, 38
WEYMOUTH, 999.00, 999
PORTLAND, 30.10, 40
PLYMOUTH, 30.04, 38
PENZANCE, 30.09, 43
JERSEY, 999.00, 999
BREST, 30.00, 40
LORIENT, 999.00, 999
ROCHEFORT, 999.00, 999
BAYONNE, 29.99, 31
LISBON, 29.81, 39
