1862,01,22,Wednesday,DWR_1862_01-21.jpg
NAIRN, 29.51, 35
ABERDEEN, 29.56, 36
LEITH, 29.46, 38
BERWICK, 29.45, 37
COPENHAGEN, 999.00, 999
ARDROSSAN, 29.35, 35
PORTRUSH, 999.00, 40
SHIELDS, 29.48, 37
SCARBOROUGH, 29.50, 38
HELIGOLAND, 999.00, 999
LIVERPOOL, 29.31, 37
HOLYHEAD, 999.00, 999
GALWAY, 28.94, 39
HELDER, 29.69, 32
YARMOUTH, 29.50, 39
VALENTIA, 28.77, 45
QUEENSTOWN, 28.75, 47
LONDON, 29.42, 40
DOVER, 29.48, 42
PORTSMOUTH, 29.41, 41
WEYMOUTH, 999.00, 999
PORTLAND, 29.35, 46
PLYMOUTH, 29.26, 47
PENZANCE, 29.24, 47
JERSEY, 999.00, 999
BREST, 29.42, 45
LORIENT, 999.00, 999
ROCHEFORT, 999.00, 999
BAYONNE, 29.81, 38
LISBON, 29.99, 53
