1863,05,18,Monday,DWR_1863_05-14.jpg
NAIRN, 30.03, 42
ABERDEEN, 30.00, 45
LEITH, 29.98, 45
BERWICK, 999.00, 999
COPENHAGEN, 29.80, 61
ARDROSSAN, 30.04, 46
PORTRUSH, 30.01, 49
SHIELDS, 30.01, 47
SCARBOROUGH, 29.94, 50
HELIGOLAND, 29.85, 52
LIVERPOOL, 29.95, 51
HOLYHEAD, 29.89, 53
GALWAY, 29.98, 51
HELDER, 29.90, 55
YARMOUTH, 29.84, 51
VALENTIA, 29.98, 53
QUEENSTOWN, 29.94, 55
LONDON, 29.89, 54
DOVER, 29.93, 53
PORTSMOUTH, 29.84, 54
WEYMOUTH, 29.89, 54
PORTLAND, 999.00, 999
PLYMOUTH, 29.91, 54
PENZANCE, 29.91, 54
JERSEY, 999.00, 999
BREST, 29.88, 54
LORIENT, 29.80, 52
ROCHEFORT, 29.80, 54
BAYONNE, 999.00, 999
LISBON, 29.99, 58
