1864,05,03,Tuesday,DWR_1864_05-1.jpg
NAIRN, 29.71, 47, 0.23
ABERDEEN, 29.76, 49, 0.25
LEITH, 29.74, 54, 0.00
ARDROSSAN, 29.78, 50, 0.00
GREENCASTLE, 29.83, 51, 0.20
SHIELDS, 29.77, 52, 0.00
SCARBOROUGH, 29.75, 50, 0.00
HELIGOLAND, 29.79, 41, 0.20
LIVERPOOL, 29.79, 50, 0.24
HOLYHEAD, 29.82, 50, 0.38
GALWAY, 29.95, 56, 0.38
YARMOUTH, 29.79, 48, 0.50
VALENTIA, 30.02, 53, 0.14
QUEENSTOWN, 29.85, 57, 0.00
PEMBROKE, 29.89, 53, 0.10
LONDON, 29.72, 56, 0.18
CAPECLEAR, 30.00, 53, 0.50
DOVER, 29.70, 58, 0.00
PORTSMOUTH, 29.79, 55, 0.18
WEYMOUTH, 29.87, 55, 0.00
PLYMOUTH, 29.94, 55, 0.00
PENZANCE, 30.01, 54, 0.00
BREST, 30.08, 54, 0.20
LORIENT, 30.04, 55, 0.00
ROCHEFORT, 30.12, 57, 0.00
