1861,12,14,Saturday,DWR_1861_12-13.jpg
NAIRN, 29.41, 45
ABERDEEN, 29.47, 45
LEITH, 29.58, 48
BERWICK, 29.52, 48
COPENHAGEN, 29.64, 43
ARDROSSAN, 29.68, 48
PORTRUSH, 29.70, 47
SHIELDS, 29.65, 46
SCARBOROUGH, 29.69, 45
HELIGOLAND, 999.00, 999
LIVERPOOL, 999.00, 47
HOLYHEAD, 999.00, 999
GALWAY, 29.93, 47
HELDER, 29.80, 47
YARMOUTH, 29.82, 44
VALENTIA, 30.08, 999
QUEENSTOWN, 29.94, 46
LONDON, 29.95, 45
DOVER, 29.97, 46
PORTSMOUTH, 999.00, 41
WEYMOUTH, 999.00, 999
PORTLAND, 30.01, 47
PLYMOUTH, 29.95, 46
PENZANCE, 30.10, 44
JERSEY, 999.00, 999
BREST, 30.06, 41
LORIENT, 999.00, 999
ROCHEFORT, 999.00, 999
BAYONNE, 29.95, 50
LISBON, 30.03, 50
