1872,09,17,Tuesday,DWR_1872_09-32.jpg
CHRISTIANSUND, 29.39, 47, 42, NaN, NaN, NaN, NaN, NaN, NaN
SUMBURGHHEAD, 999.00, 999, 999, 999, 999, 999.00, NaN, NaN, NaN
SKUDDESNAES, 29.43, 55, 51, NaN, NaN, NaN, 29.66, 55, 50
THURSO, 29.48, 51, 49, 60, 48, 0.11, 29.51, 57, 55
WICK, 29.55, 50, 47, 58, 46, 0.07, NaN, NaN, NaN
OXO, 29.47, 58, 57, NaN, NaN, NaN, NaN, NaN, NaN
NAIRN, 29.59, 51, 48, 65, 49, 0.07, NaN, NaN, NaN
ABERDEEN, 29.63, 51, 47, 63, 49, 0.01, NaN, NaN, NaN
LEITH, 29.71, 52, 49, 65, 49, 0.03, NaN, NaN, NaN
ARDROSSAN, 29.75, 56, 51, 62, 55, 0.06, NaN, NaN, NaN
FANO, 29.58, 61, 60, NaN, NaN, NaN, NaN, NaN, NaN
GREENCASTLE, 29.75, 52, 50, 61, 49, 0.17, 29.75, 60, 60
SHIELDS, 29.82, 54, 52, 62, 52, 0.00, NaN, NaN, NaN
DONAGHADEE, 29.80, 53, 52, 62, 48, 0.19, NaN, NaN, NaN
SCARBOROUGH, 29.77, 57, 53, 61, 52, 0.00, 29.85, 59, 56
YORK, 29.80, 56, 54, 60, 53, 0.03, NaN, NaN, NaN
CUXHAVEN, 29.71, 58, 57, 62, 999, 0.08, NaN, NaN, NaN
LIVERPOOL, 29.86, 61, 56, 60, 55, 0.01, NaN, NaN, NaN
HOLYHEAD, 29.85, 56, 53, 62, 55, 0.00, 29.98, 60, 56
KINGSTOWN, 29.87, 56, 53, 66, 54, 0.00, NaN, NaN, NaN
HELDER, 29.77, 62, 999, NaN, NaN, NaN, NaN, NaN, NaN
NOTTINGHAM, 29.84, 61, 57, 65, 52, 0.00, NaN, NaN, NaN
YARMOUTH, 29.83, 59, 56, 60, 53, 0.00, NaN, NaN, NaN
CAMBRIDGE, 29.85, 60, 56, 65, 53, 0.00, NaN, NaN, NaN
VALENTIA, 29.90, 58, 55, 65, 54, 0.01, 30.04, 64, 61
ROCHESPOINT, 29.91, 57, 54, 66, 56, 0.00, NaN, NaN, NaN
OXFORD, 29.97, 60, 58, 64, 54, 0.00, NaN, NaN, NaN
PEMBROKE, 29.90, 57, 55, 60, 56, 0.00, NaN, NaN, NaN
LONDON, 29.88, 60, 58, 66, 52, 0.00, 29.98, 64, 55
PORTISHEAD, 29.98, 62, 60, 65, 56, 0.02, NaN, NaN, NaN
DOVER, 29.87, 59, 57, 65, 55, 0.00, NaN, NaN, NaN
CAPGRISNEZ, 29.93, 59, 55, 64, 55, 0.00, NaN, NaN, NaN
BRUSSELS, 29.89, 59, NaN, NaN, NaN, NaN, NaN, NaN, NaN
PORTSMOUTH, 29.92, 61, 60, 68, 56, 0.00, NaN, NaN, NaN
PLYMOUTH, 29.94, 61, 61, 66, 59, 0.00, NaN, NaN, NaN
SCILLY, 29.96, 61, 60, 65, 58, 0.03, 30.09, 63, 59
CHARLEVILLE, 999.00, 50, NaN, NaN, NaN, NaN, NaN, NaN, NaN
PARIS, 29.99, 56, 999, 999, 999, 0.00, NaN, NaN, NaN
BREST, 999.00, 61, 58, 67, 53, 0.00, NaN, NaN, NaN
LORIENT, 30.05, 58, 56, 999, 56, 0.00, NaN, NaN, NaN
ROCHEFORT, 30.02, 63, 59, 77, 59, 0.00, 30.08, 75, 66
LYONS, 29.99, 67, NaN, NaN, NaN, NaN, NaN, NaN, NaN
BIARRITZ, 30.01, 64, 62, 70, 64, 0.00, NaN, NaN, NaN
CORUNNA, 999.00, 999, NaN, NaN, NaN, NaN, NaN, NaN, NaN
TOULON, 29.92, 69, 64, 83, 63, 0.00, NaN, NaN, NaN
