1873,06,10,Tuesday,DWR_1873_06-21.jpg
HAPARANDA, 29.66, 40, 38, NaN, NaN, NaN, NaN, NaN, NaN
CHRISTIANSUND, 29.56, 52, 47, NaN, NaN, NaN, NaN, NaN, NaN
HERNOSAND, 29.66, 46, 43, NaN, NaN, NaN, NaN, NaN, NaN
SUMBURGHHEAD, 999.00, 999, 999, 999, 999, 999.00, NaN, NaN, NaN
WISBY, 29.74, 51, 48, NaN, NaN, NaN, NaN, NaN, NaN
SKUDDESNAES, 29.57, 50, 49, NaN, NaN, NaN, 29.65, 51, 51
THURSO, 29.14, 54, 52, 59, 51, 0.05, 29.70, 56, 54
WICK, 29.20, 53, 52, 60, 50, 0.02, NaN, NaN, NaN
STORNOWAY, 29.03, 52, 50, 62, 47, 0.21, NaN, NaN, NaN
OXO, 29.60, 53, 50, NaN, NaN, NaN, NaN, NaN, NaN
SKAGEN, 29.69, 51, 50, NaN, NaN, NaN, NaN, NaN, NaN
STOCKHOLM, 29.67, 50, 48, NaN, NaN, NaN, NaN, NaN, NaN
NAIRN, 29.22, 59, 54, 68, 55, 0.00, NaN, NaN, NaN
ABERDEEN, 29.32, 53, 51, 68, 51, 0.06, NaN, NaN, NaN
LEITH, 29.39, 58, 55, 67, 55, 0.00, NaN, NaN, NaN
ARDROSSAN, 29.46, 55, 51, 64, 53, 0.23, NaN, NaN, NaN
FANO, 29.78, 58, 55, NaN, NaN, NaN, NaN, NaN, NaN
GREENCASTLE, 29.45, 55, 52, 62, 53, 0.11, 29.90, 61, 56
SHIELDS, 999.00, 58, 55, 65, 54, 0.00, NaN, NaN, NaN
DONAGHADEE, 29.47, 57, 54, 64, 53, 0.17, NaN, NaN, NaN
SCARBOROUGH, 29.62, 57, 54, 68, 51, 0.00, 29.89, 63, 57
YORK, 29.65, 57, 55, 66, 49, 0.00, NaN, NaN, NaN
CUXHAVEN, 29.81, 57, 54, 999, 50, 0.00, NaN, NaN, NaN
LIVERPOOL, 29.67, 57, 53, 64, 53, 0.00, NaN, NaN, NaN
HOLYHEAD, 29.60, 53, 53, 61, 52, 0.09, 30.00, 59, 54
KINGSTOWN, 29.59, 56, 52, 64, 53, 0.02, NaN, NaN, NaN
HELDER, 29.80, 57, 999, NaN, NaN, NaN, NaN, NaN, NaN
NOTTINGHAM, 29.73, 58, 54, 73, 49, 0.00, NaN, NaN, NaN
YARMOUTH, 29.78, 57, 54, 67, 52, 0.00, NaN, NaN, NaN
CAMBRIDGE, 29.78, 56, 52, 71, 48, 0.00, NaN, NaN, NaN
VALENTIA, 29.65, 56, 52, 62, 52, 0.53, 30.02, 60, 54
ROCHESPOINT, 29.64, 55, 53, 64, 52, 0.28, NaN, NaN, NaN
OXFORD, 29.79, 56, 53, 71, 50, 0.00, NaN, NaN, NaN
PEMBROKE, 29.71, 54, 54, 61, 54, 0.07, NaN, NaN, NaN
LONDON, 29.82, 58, 54, 70, 50, 0.00, 30.01, 66, 60
PORTISHEAD, 29.77, 57, 54, 67, 52, 0.00, NaN, NaN, NaN
DOVER, 29.85, 56, 54, 63, 52, 0.00, NaN, NaN, NaN
CAPGRISNEZ, 29.89, 55, 51, 61, 51, 0.00, NaN, NaN, NaN
BRUSSELS, 999.00, 999, NaN, NaN, NaN, NaN, NaN, NaN, NaN
PORTSMOUTH, 29.86, 57, 54, 68, 54, 0.00, NaN, NaN, NaN
PLYMOUTH, 29.84, 57, 56, 67, 55, 0.00, NaN, NaN, NaN
SCILLY, 29.80, 58, 57, 64, 56, 0.02, 30.13, 63, 58
CHARLEVILLE, 999.00, 59, NaN, NaN, NaN, NaN, NaN, NaN, NaN
PARIS, 999.00, 999, 999, 999, 999, 999.00, NaN, NaN, NaN
BREST, 29.91, 57, 57, 65, 49, 0.00, NaN, NaN, NaN
LORIENT, 29.96, 58, 56, 70, 51, 0.00, NaN, NaN, NaN
ROCHEFORT, 30.06, 62, 55, 79, 54, 0.00, 30.17, 76, 63
LYONS, 30.12, 59, NaN, NaN, NaN, NaN, NaN, NaN, NaN
BIARRITZ, 29.97, 60, 55, 65, 54, 0.00, NaN, NaN, NaN
CORUNNA, 999.00, 999, NaN, NaN, NaN, NaN, NaN, NaN, NaN
TOULON, 30.04, 63, 56, 70, 58, 0.00, NaN, NaN, NaN
