1866,03,31,Saturday,DWR_1866_03-53.jpg
SKUDDESNAES, 29.95, 40, NaN
NAIRN, 29.82, 42, 0.10
ABERDEEN, 29.84, 40, 0.04
LEITH, 29.89, 46, 0.00
ARDROSSAN, 29.93, 45, 0.16
GREENCASTLE, 29.96, 42, 0.03
SHIELDS, 29.98, 47, 0.00
SCARBOROUGH, 29.96, 46, 0.06
HELIGOLAND, 999.00, 999, 999.00
LIVERPOOL, 30.00, 47, 0.19
HOLYHEAD, 29.99, 46, 0.03
HELDER, 30.00, 46, NaN
YARMOUTH, 29.98, 46, 0.13
VALENTIA, 30.12, 44, 0.13
LONDON, 29.96, 49, 0.11
CAPECLEAR, 999.00, 999, 999.00
PORTSMOUTH, 29.95, 50, 0.18
WEYMOUTH, 29.98, 50, 0.17
PLYMOUTH, 30.05, 51, 0.09
PENZANCE, 30.10, 49, 0.20
BREST, 30.12, 50, 0.04
LORIENT, 30.08, 52, 0.04
ROCHEFORT, 30.20, 52, 0.00
CORUNNA, 999.00, 999, NaN
