1862,11,10,Monday,DWR_1862_11-8.jpg
NAIRN, 28.82, 30
ABERDEEN, 28.88, 35
LEITH, 28.96, 38
BERWICK, 29.00, 42
COPENHAGEN, 29.60, 44
ARDROSSAN, 28.90, 39
PORTRUSH, 29.06, 39
SHIELDS, 29.03, 39
SCARBOROUGH, 29.14, 41
HELIGOLAND, 29.43, 48
LIVERPOOL, 29.20, 41
HOLYHEAD, 29.18, 41
GALWAY, 29.26, 35
HELDER, 29.39, 49
YARMOUTH, 29.36, 37
VALENTIA, 29.45, 43
QUEENSTOWN, 29.43, 40
LONDON, 29.39, 45
DOVER, 29.45, 50
PORTSMOUTH, 29.43, 49
WEYMOUTH, 29.43, 48
PORTLAND, 999.00, 999
PLYMOUTH, 29.48, 45
PENZANCE, 29.54, 46
JERSEY, 29.60, 51
BREST, 29.47, 48
LORIENT, 999.00, 999
ROCHEFORT, 999.00, 999
BAYONNE, 999.00, 51
LISBON, 30.17, 59
