1866,03,24,Saturday,DWR_1866_03-45.jpg
SKUDDESNAES, 999.00, 999, NaN
NAIRN, 28.89, 40, 0.09
ABERDEEN, 28.92, 39, 0.34
LEITH, 28.76, 41, 0.04
ARDROSSAN, 28.63, 41, 0.16
GREENCASTLE, 28.65, 41, 0.32
SHIELDS, 28.83, 42, 0.42
SCARBOROUGH, 28.89, 41, 0.40
HELIGOLAND, 999.00, 999, 999.00
LIVERPOOL, 28.78, 43, 0.09
HOLYHEAD, 28.63, 43, 0.35
HELDER, 29.15, 36, NaN
YARMOUTH, 29.08, 41, 0.44
VALENTIA, 28.95, 46, 0.52
LONDON, 29.11, 45, 0.35
CAPECLEAR, 999.00, 999, 999.00
PORTSMOUTH, 29.14, 45, 0.41
WEYMOUTH, 29.12, 46, 0.26
PLYMOUTH, 29.13, 45, 0.59
PENZANCE, 29.13, 47, 0.98
BREST, 29.33, 48, 0.94
LORIENT, 29.33, 48, 1.18
ROCHEFORT, 29.57, 52, 0.00
CORUNNA, 999.00, 999, NaN
