1863,04,23,Thursday,DWR_1863_04-19.jpg
NAIRN, 29.86, 41
ABERDEEN, 29.87, 43
LEITH, 29.91, 45
BERWICK, 999.00, 999
COPENHAGEN, 29.42, 44
ARDROSSAN, 29.99, 55
PORTRUSH, 30.05, 46
SHIELDS, 29.94, 46
SCARBOROUGH, 29.91, 46
HELIGOLAND, 29.73, 43
LIVERPOOL, 30.07, 49
HOLYHEAD, 30.08, 49
GALWAY, 30.21, 50
HELDER, 29.90, 47
YARMOUTH, 29.95, 48
VALENTIA, 30.29, 50
QUEENSTOWN, 30.39, 48
LONDON, 30.05, 46
DOVER, 30.05, 45
PORTSMOUTH, 30.08, 50
WEYMOUTH, 30.14, 50
PORTLAND, 999.00, 999
PLYMOUTH, 30.18, 51
PENZANCE, 30.25, 51
JERSEY, 999.00, 999
BREST, 30.24, 50
LORIENT, 30.20, 52
ROCHEFORT, 30.24, 57
BAYONNE, 999.00, 999
LISBON, 999.00, 999
