1866,05,25,Friday,DWR_1866_05-42.jpg
SKUDDESNAES, 30.06, 50, NaN
NAIRN, 30.04, 54, 0.00
ABERDEEN, 30.03, 52, 0.00
LEITH, 30.08, 51, 0.00
ARDROSSAN, 30.03, 53, 0.00
GREENCASTLE, 30.03, 51, 0.00
SHIELDS, 30.01, 51, 0.00
SCARBOROUGH, 30.06, 52, 0.00
HELIGOLAND, 999.00, 999, 999.00
LIVERPOOL, 29.99, 50, 0.00
HOLYHEAD, 29.92, 49, 0.00
HELDER, 29.99, 49, NaN
YARMOUTH, 29.97, 45, 0.00
VALENTIA, 29.70, 51, 0.00
LONDON, 29.86, 50, 0.00
CAPECLEAR, 999.00, 999, 999.00
PORTSMOUTH, 29.78, 52, 0.00
WEYMOUTH, 29.76, 52, 0.00
PLYMOUTH, 29.72, 54, 0.00
PENZANCE, 29.68, 53, 0.00
BREST, 29.57, 50, 0.00
LORIENT, 29.49, 46, 0.20
ROCHEFORT, 29.06, 59, 0.35
CORUNNA, 29.55, 62, NaN
