1863,01,05,Monday,DWR_1863_01-3.jpg
NAIRN, 28.90, 34
ABERDEEN, 28.96, 40
LEITH, 28.95, 41
BERWICK, 999.00, 999
COPENHAGEN, 999.00, 999
ARDROSSAN, 28.90, 39
PORTRUSH, 28.85, 40
SHIELDS, 29.03, 42
SCARBOROUGH, 29.03, 42
HELIGOLAND, 29.54, 41
LIVERPOOL, 28.99, 42
HOLYHEAD, 28.91, 42
GALWAY, 28.57, 34
HELDER, 29.43, 41
YARMOUTH, 29.23, 45
VALENTIA, 28.92, 36
QUEENSTOWN, 28.99, 40
LONDON, 29.14, 47
DOVER, 999.00, 999
PORTSMOUTH, 29.12, 48
WEYMOUTH, 29.07, 48
PORTLAND, 999.00, 999
PLYMOUTH, 29.04, 46
PENZANCE, 29.06, 44
JERSEY, 29.19, 48
BREST, 28.97, 46
LORIENT, 29.13, 52
ROCHEFORT, 29.44, 45
BAYONNE, 999.00, 52
LISBON, 29.86, 54
