1861,12,16,Monday,DWR_1861_12-14.jpg
NAIRN, 30.08, 49
ABERDEEN, 30.11, 42
LEITH, 30.15, 49
BERWICK, 30.13, 47
COPENHAGEN, 999.00, 36
ARDROSSAN, 30.24, 50
PORTRUSH, 30.25, 49
SHIELDS, 30.18, 50
SCARBOROUGH, 30.16, 47
HELIGOLAND, 999.00, 999
LIVERPOOL, 30.27, 49
HOLYHEAD, 999.00, 999
GALWAY, 30.39, 46
HELDER, 30.13, 42
YARMOUTH, 30.24, 46
VALENTIA, 30.43, 48
QUEENSTOWN, 30.39, 47
LONDON, 30.25, 47
DOVER, 30.22, 50
PORTSMOUTH, 30.30, 49
WEYMOUTH, 999.00, 999
PORTLAND, 30.30, 50
PLYMOUTH, 30.31, 49
PENZANCE, 30.39, 49
JERSEY, 999.00, 999
BREST, 30.37, 45
LORIENT, 999.00, 999
ROCHEFORT, 999.00, 999
BAYONNE, 30.29, 53
LISBON, 999.00, 999
