1873,03,05,Wednesday,DWR_1873_03-9.jpg
CHRISTIANSUND, 29.86, 32, 999, NaN, NaN, NaN, NaN, NaN, NaN
SUMBURGHHEAD, 999.00, 999, 999, 999, 999, 999.00, NaN, NaN, NaN
SKUDDESNAES, 29.89, 35, 30, NaN, NaN, NaN, 29.78, 38, 37
THURSO, 29.87, 42, 40, 50, 37, 0.07, 29.45, 46, 44
WICK, 999.00, 40, 39, 48, 36, 0.08, NaN, NaN, NaN
STORNOWAY, 29.99, 36, 35, 46, 34, 0.04, NaN, NaN, NaN
OXO, 29.98, 28, 28, NaN, NaN, NaN, NaN, NaN, NaN
NAIRN, 29.96, 41, 39, 50, 40, 0.02, NaN, NaN, NaN
ABERDEEN, 29.89, 42, 40, 51, 38, 0.01, NaN, NaN, NaN
LEITH, 29.93, 40, 39, 55, 38, 0.00, NaN, NaN, NaN
ARDROSSAN, 29.99, 42, 40, 52, 40, 0.00, NaN, NaN, NaN
FANO, 29.91, 35, 34, NaN, NaN, NaN, NaN, NaN, NaN
GREENCASTLE, 30.00, 44, 43, 49, 43, 0.10, 29.64, 49, 48
SHIELDS, 29.90, 42, 40, 49, 40, 0.00, NaN, NaN, NaN
DONAGHADEE, 29.93, 44, 43, 54, 39, 0.01, NaN, NaN, NaN
SCARBOROUGH, 29.88, 43, 42, 52, 40, 0.00, 29.65, 52, 48
YORK, 29.89, 38, 37, 54, 34, 0.00, NaN, NaN, NaN
CUXHAVEN, 29.80, 39, 39, 999, 35, 0.11, NaN, NaN, NaN
LIVERPOOL, 29.94, 41, 40, 53, 40, 0.00, NaN, NaN, NaN
HOLYHEAD, 29.90, 44, 43, 52, 44, 0.00, 29.74, 50, 48
KINGSTOWN, 999.00, 44, 42, 54, 43, 0.00, NaN, NaN, NaN
HELDER, 29.83, 37, 999, NaN, NaN, NaN, NaN, NaN, NaN
NOTTINGHAM, 29.88, 41, 40, 57, 39, 0.01, NaN, NaN, NaN
YARMOUTH, 29.82, 42, 41, 54, 39, 0.00, NaN, NaN, NaN
CAMBRIDGE, 29.85, 41, 39, 56, 39, 0.00, NaN, NaN, NaN
VALENTIA, 30.05, 47, 44, 55, 45, 0.00, 29.79, 53, 51
ROCHESPOINT, 29.94, 45, 42, 50, 42, 0.00, NaN, NaN, NaN
OXFORD, 29.88, 43, 41, 48, 40, 0.00, NaN, NaN, NaN
PEMBROKE, 29.91, 45, 44, 50, 44, 0.01, NaN, NaN, NaN
LONDON, 29.84, 45, 44, 58, 42, 0.02, 29.78, 55, 52
PORTISHEAD, 29.86, 44, 44, 54, 39, 0.08, NaN, NaN, NaN
DOVER, 29.83, 45, 45, 52, 42, 0.03, NaN, NaN, NaN
CAPGRISNEZ, 29.83, 43, 43, 46, 38, 0.04, NaN, NaN, NaN
BRUSSELS, 29.81, 48, NaN, NaN, NaN, NaN, NaN, NaN, NaN
PORTSMOUTH, 29.83, 47, 46, 53, 44, 0.04, NaN, NaN, NaN
PLYMOUTH, 29.82, 47, 47, 999, 46, 0.34, NaN, NaN, NaN
SCILLY, 29.83, 47, 46, 52, 46, 0.73, 29.85, 52, 52
CHARLEVILLE, 999.00, 46, NaN, NaN, NaN, NaN, NaN, NaN, NaN
PARIS, 29.84, 50, 50, 57, 48, 0.24, NaN, NaN, NaN
BREST, 29.79, 49, 49, 52, 46, 0.00, NaN, NaN, NaN
LORIENT, 29.82, 49, 49, 54, 47, 0.08, NaN, NaN, NaN
ROCHEFORT, 29.89, 49, 47, 54, 46, 0.20, 30.05, 53, 51
LYONS, 30.00, 52, NaN, NaN, NaN, NaN, NaN, NaN, NaN
BIARRITZ, 29.89, 50, 46, 54, 46, 0.00, NaN, NaN, NaN
CORUNNA, 999.00, 999, NaN, NaN, NaN, NaN, NaN, NaN, NaN
TOULON, 29.87, 48, 48, 56, 46, 0.00, NaN, NaN, NaN
