1864,08,11,Thursday,DWR_1864_08-9.jpg
NAIRN, 30.31, 54, 0.00
ABERDEEN, 30.28, 52, 0.20
LEITH, 30.32, 56, 0.17
ARDROSSAN, 30.35, 53, 0.00
GREENCASTLE, 30.37, 54, 0.00
SHIELDS, 30.33, 53, 0.00
SCARBOROUGH, 30.26, 53, 0.00
HELIGOLAND, 29.81, 56, 0.00
LIVERPOOL, 30.35, 56, 0.00
HOLYHEAD, 30.35, 55, 0.00
GALWAY, 30.41, 60, 0.00
YARMOUTH, 30.23, 57, 0.00
VALENTIA, 30.38, 60, 0.00
QUEENSTOWN, 30.26, 58, 0.00
PEMBROKE, 30.40, 56, 0.00
LONDON, 30.30, 53, 0.00
CAPECLEAR, 30.39, 58, 0.00
DOVER, 30.30, 60, 0.00
PORTSMOUTH, 30.32, 54, 0.00
WEYMOUTH, 30.36, 59, 0.00
PLYMOUTH, 30.38, 58, 0.00
PENZANCE, 30.42, 60, 0.00
BREST, 30.40, 66, 0.00
LORIENT, 30.32, 57, 0.00
ROCHEFORT, 30.32, 59, 0.00
