1862,02,05,Wednesday,DWR_1862_02-3.jpg
NAIRN, 29.79, 42
ABERDEEN, 29.76, 43
LEITH, 29.83, 48
BERWICK, 29.72, 49
COPENHAGEN, 29.56, 36
ARDROSSAN, 29.91, 48
PORTRUSH, 29.96, 46
SHIELDS, 29.79, 51
SCARBOROUGH, 29.81, 51
HELIGOLAND, 999.00, 999
LIVERPOOL, 29.98, 50
HOLYHEAD, 999.00, 999
GALWAY, 30.13, 49
HELDER, 29.84, 45
YARMOUTH, 29.95, 50
VALENTIA, 30.19, 999
QUEENSTOWN, 30.16, 50
LONDON, 30.09, 49
DOVER, 30.12, 47
PORTSMOUTH, 30.17, 49
WEYMOUTH, 999.00, 999
PORTLAND, 30.18, 49
PLYMOUTH, 30.20, 50
PENZANCE, 30.26, 51
JERSEY, 999.00, 999
BREST, 30.31, 50
LORIENT, 999.00, 999
ROCHEFORT, 999.00, 999
BAYONNE, 30.37, 39
LISBON, 30.32, 49
