1868,12,05,Saturday,DWR_1868_12-8.jpg
HEARTSCONTENT, 999.00, 999, 999.00
SKUDDESNAES, 999.00, 999, NaN
NAIRN, 28.82, 47, 0.00
ABERDEEN, 28.96, 47, 0.05
LEITH, 29.03, 49, 0.14
ARDROSSAN, 29.07, 51, 0.19
GREENCASTLE, 29.03, 49, 0.04
SHIELDS, 29.17, 50, 0.21
SCARBOROUGH, 29.26, 50, 0.04
CUXHAVEN, NaN, NaN, NaN
LIVERPOOL, 29.30, 54, 0.05
HOLYHEAD, 29.24, 52, 0.15
HELDER, 999.00, 999, NaN
YARMOUTH, 29.49, 51, 0.18
VALENTIA, 999.00, 999, 999.00
ROCHESPOINT, 29.19, 50, 0.35
LONDON, 29.53, 54, 0.13
CAPECLEAR, 29.16, 49, 0.09
CAPGRISNEZ, 29.62, 52, 0.02
BRUSSELS, 999.00, 999, NaN
PORTSMOUTH, 29.54, 53, 0.30
WEYMOUTH, 29.56, 54, 0.36
PLYMOUTH, 29.52, 54, 0.23
PENZANCE, 29.41, 53, 0.26
PARIS, 999.00, 999, 0.00
STRASBOURG, 999.00, 999, NaN
BREST, 29.56, 55, 0.65
LORIENT, 29.62, 55, 0.30
ROCHEFORT, 29.92, 52, 0.59
LYONS, 999.00, 999, NaN
BIARRITZ, 29.97, 66, 0.00
TOULON, 30.24, 54, 0.00
