1862,07,05,Saturday,DWR_1862_07-4.jpg
NAIRN, 29.78, 55
ABERDEEN, 29.77, 55
LEITH, 29.74, 57
BERWICK, 29.78, 55
COPENHAGEN, 999.00, 999
ARDROSSAN, 29.68, 54
PORTRUSH, 999.00, 52
SHIELDS, 29.77, 53
SCARBOROUGH, 29.78, 56
HELIGOLAND, 29.83, 56
LIVERPOOL, 29.70, 56
HOLYHEAD, 29.61, 55
GALWAY, 29.61, 51
HELDER, 29.83, 60
YARMOUTH, 29.76, 60
VALENTIA, 29.38, 53
QUEENSTOWN, 29.44, 55
LONDON, 29.72, 58
DOVER, 29.75, 60
PORTSMOUTH, 29.65, 58
WEYMOUTH, 999.00, 999
PORTLAND, 29.63, 58
PLYMOUTH, 29.52, 57
PENZANCE, 29.50, 58
JERSEY, 29.66, 66
BREST, 29.59, 59
LORIENT, 999.00, 999
ROCHEFORT, 999.00, 999
BAYONNE, 999.00, 999
LISBON, 30.00, 64
