1869,02,22,Monday,DWR_1869_02-42.jpg
HEARTSCONTENT, 999.00, 999, 999.00
SKUDDESNAES, 30.38, 31, NaN
NAIRN, 30.07, 43, 0.00
ABERDEEN, 30.17, 40, 0.01
LEITH, 30.15, 38, 0.00
ARDROSSAN, 30.15, 42, 0.00
GREENCASTLE, 30.09, 44, 0.00
SHIELDS, 30.19, 40, 0.00
SCARBOROUGH, 30.18, 38, 0.00
LIVERPOOL, 30.14, 42, 0.01
HOLYHEAD, 30.10, 41, 0.06
HELDER, 29.69, 32, NaN
YARMOUTH, 30.06, 38, 0.00
VALENTIA, 30.13, 47, 0.07
ROCHESPOINT, 30.10, 39, 0.12
PEMBROKE, 999.00, 999, 999.00
LONDON, 30.01, 36, 0.27
CAPECLEAR, 30.08, 44, 0.00
CAPGRISNEZ, 29.88, 37, 0.00
BRUSSELS, 29.91, 40, NaN
PORTSMOUTH, 30.01, 41, 0.01
PLYMOUTH, 30.09, 38, 0.00
PENZANCE, 30.06, 43, 0.00
PARIS, 29.80, 42, 0.00
STRASBOURG, 999.00, 43, NaN
BREST, 30.06, 45, 0.01
LORIENT, 30.00, 39, 0.01
ROCHEFORT, 29.93, 37, 0.00
LYONS, 29.92, 48, NaN
BIARRITZ, 29.88, 45, 0.04
CORUNNA, 29.97, 999, NaN
TOULON, 29.67, 50, 0.04
