1862,06,11,Wednesday,DWR_1862_06-10.jpg
NAIRN, 29.63, 53
ABERDEEN, 29.64, 53
LEITH, 29.50, 52
BERWICK, 29.58, 54
COPENHAGEN, 29.89, 59
ARDROSSAN, 29.37, 53
PORTRUSH, 999.00, 54
SHIELDS, 29.53, 52
SCARBOROUGH, 29.54, 52
HELIGOLAND, 29.80, 55
LIVERPOOL, 29.36, 56
HOLYHEAD, 999.00, 999
GALWAY, 29.06, 54
HELDER, 29.66, 59
YARMOUTH, 29.55, 57
VALENTIA, 28.91, 56
QUEENSTOWN, 28.98, 54
LONDON, 29.49, 57
DOVER, 29.54, 60
PORTSMOUTH, 29.45, 59
WEYMOUTH, 999.00, 999
PORTLAND, 29.40, 58
PLYMOUTH, 29.24, 57
PENZANCE, 29.22, 58
JERSEY, 29.50, 61
BREST, 29.29, 56
LORIENT, 999.00, 999
ROCHEFORT, 999.00, 999
BAYONNE, 999.00, 65
LISBON, 30.01, 65
