1863,04,30,Thursday,DWR_1863_04-25.jpg
NAIRN, 30.24, 44
ABERDEEN, 30.23, 43
LEITH, 30.26, 47
BERWICK, 999.00, 999
COPENHAGEN, 29.85, 46
ARDROSSAN, 30.30, 46
PORTRUSH, 30.33, 47
SHIELDS, 30.26, 43
SCARBOROUGH, 30.17, 45
HELIGOLAND, 29.87, 44
LIVERPOOL, 30.28, 45
HOLYHEAD, 30.28, 45
GALWAY, 30.39, 47
HELDER, 30.25, 45
YARMOUTH, 30.04, 47
VALENTIA, 30.40, 47
QUEENSTOWN, 30.35, 48
LONDON, 30.11, 42
DOVER, 30.05, 44
PORTSMOUTH, 30.09, 45
WEYMOUTH, 30.17, 46
PORTLAND, 999.00, 999
PLYMOUTH, 30.21, 47
PENZANCE, 30.26, 48
JERSEY, 999.00, 999
BREST, 30.16, 46
LORIENT, 30.04, 43
ROCHEFORT, 29.96, 46
BAYONNE, 999.00, 999
LISBON, 999.00, 999
