1864,09,14,Wednesday,DWR_1864_09-11.jpg
NAIRN, 29.19, 53, 0.29
ABERDEEN, 29.28, 54, 0.25
LEITH, 29.27, 58, 0.00
ARDROSSAN, 29.22, 57, 0.25
GREENCASTLE, 29.23, 54, 0.30
SHIELDS, 29.48, 56, 0.00
SCARBOROUGH, 29.60, 54, 0.00
HELIGOLAND, 29.94, 55, 0.00
LIVERPOOL, 29.47, 57, 0.14
HOLYHEAD, 29.34, 57, 0.36
GALWAY, 29.42, 55, 0.32
YARMOUTH, 29.78, 58, 0.00
VALENTIA, 29.45, 59, 0.50
QUEENSTOWN, 29.26, 56, 0.30
PEMBROKE, 29.45, 59, 0.36
LONDON, 29.76, 59, 0.02
CAPECLEAR, 29.45, 50, 0.53
DOVER, 29.82, 64, 0.07
PORTSMOUTH, 29.76, 60, 0.51
WEYMOUTH, 29.70, 60, 0.21
PLYMOUTH, 29.64, 61, 0.25
PENZANCE, 29.58, 61, 0.20
BREST, 29.76, 61, 0.00
LORIENT, 29.80, 63, 0.04
ROCHEFORT, 29.96, 61, 0.16
