1866,04,11,Wednesday,DWR_1866_04-16.jpg
SKUDDESNAES, 29.98, 44, NaN
NAIRN, 29.66, 43, 0.03
ABERDEEN, 29.71, 43, 0.00
LEITH, 29.67, 45, 0.05
ARDROSSAN, 29.61, 46, 0.06
GREENCASTLE, 29.56, 45, 0.00
SHIELDS, 29.76, 47, 0.00
SCARBOROUGH, 29.76, 46, 0.13
HELIGOLAND, 999.00, 999, 999.00
LIVERPOOL, 29.63, 47, 0.01
HOLYHEAD, 29.52, 48, 0.00
HELDER, 29.91, 46, NaN
YARMOUTH, 29.82, 46, 0.00
VALENTIA, 29.33, 49, 0.09
LONDON, 29.73, 47, 0.00
CAPECLEAR, 29.33, 46, 0.10
PORTSMOUTH, 29.65, 48, 0.00
WEYMOUTH, 29.59, 49, 0.06
PLYMOUTH, 29.49, 49, 0.16
PENZANCE, 29.42, 49, 0.32
BREST, 29.41, 52, 0.00
LORIENT, 29.53, 52, 0.08
ROCHEFORT, 29.73, 52, 0.00
CORUNNA, 999.00, 999, NaN
