1869,01,28,Thursday,DWR_1869_01-55.jpg
HEARTSCONTENT, 999.00, 999, 999.00
SKUDDESNAES, 999.00, 999, NaN
NAIRN, 29.08, 42, 0.00
ABERDEEN, 29.15, 41, 0.00
LEITH, 29.14, 44, 0.01
ARDROSSAN, 29.13, 45, 0.13
GREENCASTLE, 29.12, 42, 0.09
SHIELDS, 29.24, 38, 0.00
SCARBOROUGH, 29.28, 42, 0.00
LIVERPOOL, 29.25, 47, 0.02
HOLYHEAD, 29.19, 46, 0.16
HELDER, 999.00, 999, NaN
YARMOUTH, 29.39, 42, 0.00
VALENTIA, 29.19, 42, 0.78
ROCHESPOINT, 29.20, 45, 0.60
PEMBROKE, 999.00, 999, 999.00
LONDON, 29.37, 46, 0.02
CAPECLEAR, 29.19, 45, 0.74
CAPGRISNEZ, 29.42, 41, 0.01
BRUSSELS, 999.00, 999, NaN
PORTSMOUTH, 29.39, 49, 0.02
PLYMOUTH, 29.38, 50, 0.10
PENZANCE, 29.32, 50, 0.20
PARIS, 999.00, 999, 999.00
STRASBOURG, 999.00, 999, NaN
BREST, 29.46, 52, 0.03
LORIENT, 29.48, 50, 0.08
ROCHEFORT, 29.54, 50, 0.12
LYONS, 999.00, 999, NaN
BIARRITZ, 29.75, 57, 0.08
CORUNNA, 999.00, 999, NaN
TOULON, 29.91, 52, 0.12
