1866,05,09,Wednesday,DWR_1866_05-15.jpg
SKUDDESNAES, 999.00, 999, NaN
NAIRN, 29.38, 50, 0.14
ABERDEEN, 29.41, 53, 0.08
LEITH, 29.54, 54, 0.00
ARDROSSAN, 29.59, 50, 0.15
GREENCASTLE, 29.66, 51, 0.12
SHIELDS, 29.64, 52, 0.00
SCARBOROUGH, 29.66, 53, 0.11
HELIGOLAND, 999.00, 999, 999.00
LIVERPOOL, 29.77, 53, 0.07
HOLYHEAD, 29.75, 51, 0.19
HELDER, 29.75, 51, NaN
YARMOUTH, 29.76, 52, 0.00
VALENTIA, 29.86, 52, 0.41
LONDON, 29.81, 53, 0.06
CAPECLEAR, 29.86, 53, 0.39
PORTSMOUTH, 29.85, 53, 0.10
WEYMOUTH, 29.84, 53, 0.05
PLYMOUTH, 29.88, 54, 0.11
PENZANCE, 29.94, 53, 0.15
BREST, 29.96, 54, 0.04
LORIENT, 29.96, 55, 0.00
ROCHEFORT, 30.04, 54, 0.00
CORUNNA, 999.00, 999, NaN
