1872,01,17,Wednesday,DWR_1872_01-32.jpg
CHRISTIANSUND, 29.52, 40, 39, NaN, NaN, NaN, NaN, NaN, NaN
SUMBURGHHEAD, 999.00, 999, 999, 999, 999, 999.00, NaN, NaN, NaN
SKUDDESNAES, 29.58, 37, 36, NaN, NaN, NaN, 999.00, 999, 999
THURSO, 28.98, 41, 40, 41, 34, 0.10, 999.00, 999, 999
WICK, 29.03, 42, 41, 43, 36, 0.12, NaN, NaN, NaN
OXO, 29.84, 36, 34, NaN, NaN, NaN, NaN, NaN, NaN
NAIRN, 29.03, 40, 37, 44, 34, 0.02, NaN, NaN, NaN
ABERDEEN, 29.09, 43, 42, 43, 37, 0.12, NaN, NaN, NaN
LEITH, 29.13, 47, 46, 49, 32, 0.14, NaN, NaN, NaN
ARDROSSAN, 29.12, 47, 46, 47, 41, 0.73, NaN, NaN, NaN
FANO, 29.90, 32, 32, NaN, NaN, NaN, NaN, NaN, NaN
GREENCASTLE, 29.06, 45, 45, 45, 35, 0.49, 999.00, 999, 999
SHIELDS, 29.24, 42, 40, 42, 34, 0.01, NaN, NaN, NaN
SCARBOROUGH, 29.38, 41, 41, 43, 34, 0.11, 999.00, 999, 999
CUXHAVEN, 29.90, 34, 34, 999, 999, 0.00, NaN, NaN, NaN
LIVERPOOL, 29.37, 44, 43, 46, 34, 0.30, NaN, NaN, NaN
HOLYHEAD, 29.28, 43, 43, 49, 40, 0.63, 999.00, 999, 999
HELDER, 29.84, 42, 999, NaN, NaN, NaN, NaN, NaN, NaN
YARMOUTH, 29.70, 39, 39, 39, 35, 0.00, NaN, NaN, NaN
VALENTIA, 29.23, 50, 50, 54, 47, 0.86, 999.00, 999, 999
ROCHESPOINT, 29.26, 49, 49, 51, 47, 0.40, NaN, NaN, NaN
PEMBROKE, 29.40, 48, 48, 48, 44, 0.19, NaN, NaN, NaN
LONDON, 29.69, 43, 42, 44, 32, 0.01, 999.00, 999, 999
DOVER, 29.78, 42, 41, 42, 38, 0.00, NaN, NaN, NaN
CAPGRISNEZ, 29.88, 36, 32, 39, 34, 0.00, NaN, NaN, NaN
BRUSSELS, 29.97, 38, NaN, NaN, NaN, NaN, NaN, NaN, NaN
PORTSMOUTH, 29.71, 44, 44, 45, 36, 0.01, NaN, NaN, NaN
PLYMOUTH, 29.60, 50, 50, 50, 44, 0.05, NaN, NaN, NaN
SCILLY, 29.55, 51, 51, 51, 44, 0.05, 999.00, 999, 999
CHARLEVILLE, 30.03, 32, NaN, NaN, NaN, NaN, NaN, NaN, NaN
PARIS, 29.99, 33, 999, 999, 999, 0.00, NaN, NaN, NaN
BREST, 999.00, 50, 48, 50, 48, 0.04, NaN, NaN, NaN
LORIENT, 29.87, 48, 44, 48, 35, 0.00, NaN, NaN, NaN
ROCHEFORT, 30.04, 37, 35, 41, 36, 0.00, 999.00, 999, 999
LYONS, 30.00, 46, NaN, NaN, NaN, NaN, NaN, NaN, NaN
BIARRITZ, 30.04, 41, 39, 52, 40, 0.00, NaN, NaN, NaN
CORUNNA, 29.95, 49, NaN, NaN, NaN, NaN, NaN, NaN, NaN
TOULON, 29.98, 45, 43, 48, 45, 0.00, NaN, NaN, NaN
