1866,10,18,Thursday,DWR_1866_10-15.jpg
SKUDDESNAES, 30.37, 46, NaN
NAIRN, 29.88, 51, 0.00
ABERDEEN, 29.98, 51, 0.00
LEITH, 29.91, 52, 0.00
ARDROSSAN, 29.82, 49, 0.08
GREENCASTLE, 29.69, 52, 0.10
SHIELDS, 30.02, 53, 0.00
SCARBOROUGH, 30.01, 52, 0.00
HELIGOLAND, 999.00, 999, 999.00
LIVERPOOL, 29.85, 51, 0.00
HOLYHEAD, 29.69, 53, 0.38
HELDER, 30.19, 45, NaN
YARMOUTH, 30.04, 53, 0.00
VALENTIA, 29.41, 57, 0.42
LONDON, 29.92, 48, 0.02
CAPECLEAR, 29.54, 55, 0.40
PORTSMOUTH, 29.82, 55, 0.11
WEYMOUTH, 29.74, 58, 0.30
PLYMOUTH, 29.69, 57, 0.78
PENZANCE, 29.64, 58, 0.85
BREST, 29.65, 59, 0.04
LORIENT, 29.65, 63, 0.08
ROCHEFORT, 29.80, 61, 0.00
CORUNNA, 999.00, 999, NaN
