1864,12,23,Friday,DWR_1864_12-22.jpg
NAIRN, 30.49, 33, 0.00
ABERDEEN, 30.57, 39, 0.00
LEITH, 30.56, 40, 0.00
ARDROSSAN, 30.50, 35, 0.00
GREENCASTLE, 30.47, 38, 0.00
SHIELDS, 30.59, 39, 0.00
SCARBOROUGH, 30.58, 36, 0.20
HELIGOLAND, 30.57, 32, 0.00
LIVERPOOL, 30.52, 36, 0.00
HOLYHEAD, 30.40, 33, 0.00
GALWAY, 30.38, 39, 0.00
YARMOUTH, 30.48, 33, 0.00
VALENTIA, 30.29, 43, 0.26
QUEENSTOWN, 30.32, 45, 0.00
PEMBROKE, 30.39, 35, 0.00
LONDON, 30.43, 32, 0.00
CAPECLEAR, 30.25, 44, 0.15
DOVER, 999.00, 999, 999.00
PORTSMOUTH, 30.37, 32, 0.00
WEYMOUTH, 30.38, 33, 0.00
PLYMOUTH, 30.36, 36, 0.00
PENZANCE, 30.34, 37, 0.00
BREST, 30.20, 39, 0.00
LORIENT, 30.16, 39, 0.00
ROCHEFORT, 30.12, 37, 0.00
