1873,02,26,Wednesday,DWR_1873_02-51.jpg
CHRISTIANSUND, 29.23, 32, 28, NaN, NaN, NaN, NaN, NaN, NaN
SUMBURGHHEAD, 999.00, 999, 999, 999, 999, 999.00, NaN, NaN, NaN
SKUDDESNAES, 29.21, 35, 32, NaN, NaN, NaN, 29.86, 35, 33
THURSO, 28.95, 35, 34, 36, 29, 0.22, 29.42, 33, 33
WICK, 28.95, 35, 34, 38, 33, 0.03, NaN, NaN, NaN
STORNOWAY, 28.98, 37, 36, 37, 30, 0.07, NaN, NaN, NaN
OXO, 29.36, 32, 31, NaN, NaN, NaN, NaN, NaN, NaN
NAIRN, 28.94, 34, 33, 37, 28, 0.04, NaN, NaN, NaN
ABERDEEN, 28.92, 38, 37, 39, 34, 0.14, NaN, NaN, NaN
LEITH, 28.89, 37, 37, 39, 30, 0.28, NaN, NaN, NaN
ARDROSSAN, 28.84, 37, 36, 39, 27, 0.86, NaN, NaN, NaN
FANO, 29.41, 35, 34, NaN, NaN, NaN, NaN, NaN, NaN
GREENCASTLE, 28.80, 40, 40, 42, 33, 0.35, 29.18, 38, 37
SHIELDS, 28.84, 40, 40, 40, 33, 0.14, NaN, NaN, NaN
DONAGHADEE, 28.77, 43, 43, 43, 33, 0.59, NaN, NaN, NaN
SCARBOROUGH, 28.79, 40, 40, 42, 31, 0.30, 29.53, 34, 34
YORK, 28.80, 40, 40, 41, 30, 0.42, NaN, NaN, NaN
CUXHAVEN, 29.41, 37, 37, 999, 21, 0.24, NaN, NaN, NaN
LIVERPOOL, 28.84, 42, 41, 42, 29, 0.09, NaN, NaN, NaN
HOLYHEAD, 28.78, 45, 44, 46, 36, 0.37, 29.33, 44, 43
KINGSTOWN, 28.80, 43, 42, 47, 37, 0.17, NaN, NaN, NaN
HELDER, 29.20, 42, 999, NaN, NaN, NaN, NaN, NaN, NaN
NOTTINGHAM, 28.85, 46, 45, 46, 32, 0.23, NaN, NaN, NaN
YARMOUTH, 28.93, 40, 40, 45, 33, 0.21, NaN, NaN, NaN
CAMBRIDGE, 28.91, 45, 44, 45, 32, 0.11, NaN, NaN, NaN
VALENTIA, 28.95, 47, 46, 50, 45, 0.63, 29.05, 49, 47
ROCHESPOINT, 28.88, 45, 44, 48, 43, 0.15, NaN, NaN, NaN
OXFORD, 28.93, 46, 45, 46, 33, 0.21, NaN, NaN, NaN
PEMBROKE, 28.79, 45, 45, 48, 44, 0.43, NaN, NaN, NaN
LONDON, 28.94, 46, 45, 46, 33, 0.22, 29.57, 43, 42
PORTISHEAD, 28.87, 46, 45, 49, 35, 0.10, NaN, NaN, NaN
DOVER, 29.01, 44, 40, 45, 34, 0.63, NaN, NaN, NaN
CAPGRISNEZ, 29.05, 44, 42, 57, 32, 0.16, NaN, NaN, NaN
BRUSSELS, 29.22, 50, NaN, NaN, NaN, NaN, NaN, NaN, NaN
PORTSMOUTH, 28.97, 46, 46, 48, 37, 0.46, NaN, NaN, NaN
PLYMOUTH, 28.92, 47, 47, 50, 45, 0.20, NaN, NaN, NaN
SCILLY, 28.98, 49, 48, 51, 48, 0.60, 29.40, 51, 50
CHARLEVILLE, 29.37, 46, NaN, NaN, NaN, NaN, NaN, NaN, NaN
PARIS, 29.24, 47, 47, 55, 46, 0.12, NaN, NaN, NaN
BREST, 29.15, 50, 48, 52, 46, 0.24, NaN, NaN, NaN
LORIENT, 29.22, 48, 48, 55, 47, 0.43, NaN, NaN, NaN
ROCHEFORT, 29.42, 52, 48, 54, 45, 0.39, 29.93, 54, 49
LYONS, 29.69, 46, NaN, NaN, NaN, NaN, NaN, NaN, NaN
BIARRITZ, 29.64, 54, 48, 56, 50, 0.00, NaN, NaN, NaN
CORUNNA, 999.00, 999, NaN, NaN, NaN, NaN, NaN, NaN, NaN
TOULON, 29.89, 50, 50, 57, 48, 0.00, NaN, NaN, NaN
