1865,10,17,Tuesday,DWR_1865_10-27.jpg
NAIRN, 29.51, 44, 0.10
ABERDEEN, 29.47, 47, 0.24
LEITH, 29.39, 51, 0.47
ARDROSSAN, 29.31, 49, 0.45
GREENCASTLE, 29.31, 51, 0.12
SHIELDS, 29.35, 54, 0.85
SCARBOROUGH, 29.29, 52, 0.53
HELIGOLAND, 999.00, 999, 999.00
LIVERPOOL, 29.31, 55, 0.26
HOLYHEAD, 29.30, 54, 0.45
GALWAY, 999.00, 999, 999.00
YARMOUTH, 29.41, 55, 0.55
VALENTIA, 29.22, 54, 1.12
QUEENSTOWN, 999.00, 999, 999.00
PEMBROKE, 999.00, 999, 999.00
LONDON, 29.32, 55, 0.44
CAPECLEAR, 29.32, 53, 0.50
DOVER, 999.00, 999, 999.00
PORTSMOUTH, 29.39, 56, 0.55
WEYMOUTH, 29.38, 58, 0.74
PLYMOUTH, 29.41, 57, 0.73
PENZANCE, 29.42, 53, 0.53
BREST, 29.49, 55, 0.71
LORIENT, 29.53, 55, 0.51
ROCHEFORT, 29.65, 57, 0.08
