1864,07,25,Monday,DWR_1864_07-23.jpg
NAIRN, 29.43, 57, 0.00
ABERDEEN, 29.50, 59, 0.00
LEITH, 29.57, 59, 0.14
ARDROSSAN, 29.58, 58, 0.00
GREENCASTLE, 29.60, 56, 0.12
SHIELDS, 29.68, 59, 0.00
SCARBOROUGH, 29.71, 59, 0.00
HELIGOLAND, 29.80, 62, 0.00
LIVERPOOL, 29.73, 60, 0.00
HOLYHEAD, 29.64, 58, 0.00
GALWAY, 29.68, 63, 0.00
YARMOUTH, 29.81, 61, 0.00
VALENTIA, 29.65, 60, 0.20
QUEENSTOWN, 29.60, 64, 0.00
PEMBROKE, 29.79, 62, 0.00
LONDON, 29.86, 56, 0.11
CAPECLEAR, 29.67, 60, 0.19
DOVER, 29.88, 60, 0.07
PORTSMOUTH, 29.85, 57, 0.21
WEYMOUTH, 29.85, 59, 0.24
PLYMOUTH, 29.85, 62, 0.25
PENZANCE, 29.88, 60, 0.20
BREST, 29.96, 63, 0.00
LORIENT, 29.92, 64, 0.00
ROCHEFORT, 30.00, 64, 0.00
