1865,07,08,Saturday,DWR_1865_07-13.jpg
NAIRN, 29.58, 55, 2.10
ABERDEEN, 29.54, 53, 1.00
LEITH, 29.67, 60, 0.45
ARDROSSAN, 29.58, 60, 0.18
GREENCASTLE, 29.63, 58, 0.15
SHIELDS, 29.62, 64, 0.00
SCARBOROUGH, 29.65, 64, 0.00
HELIGOLAND, 29.86, 60, 0.00
LIVERPOOL, 29.68, 62, 0.05
HOLYHEAD, 29.62, 60, 0.00
GALWAY, 999.00, 999, 999.00
YARMOUTH, 29.81, 61, 0.65
VALENTIA, 29.75, 63, 0.08
QUEENSTOWN, 999.00, 999, 999.00
PEMBROKE, 999.00, 999, 999.00
LONDON, 29.83, 63, 0.01
CAPECLEAR, 999.00, 999, 999.00
DOVER, 999.00, 999, 999.00
PORTSMOUTH, 29.84, 61, 0.00
WEYMOUTH, 29.82, 63, 0.00
PLYMOUTH, 29.82, 65, 0.58
PENZANCE, 29.81, 62, 0.50
BREST, 29.92, 63, 0.00
LORIENT, 29.92, 66, 0.08
ROCHEFORT, 30.04, 66, 0.00
