1863,02,12,Thursday,DWR_1863_02-9.jpg
NAIRN, 29.92, 40
ABERDEEN, 29.93, 41
LEITH, 30.07, 43
BERWICK, 999.00, 999
COPENHAGEN, 29.85, 40
ARDROSSAN, 30.18, 44
PORTRUSH, 30.21, 43
SHIELDS, 30.23, 41
SCARBOROUGH, 30.22, 38
HELIGOLAND, 30.07, 42
LIVERPOOL, 30.32, 42
HOLYHEAD, 30.32, 45
GALWAY, 30.38, 40
HELDER, 30.27, 44
YARMOUTH, 30.27, 43
VALENTIA, 30.42, 41
QUEENSTOWN, 30.40, 40
LONDON, 30.31, 43
DOVER, 999.00, 999
PORTSMOUTH, 30.30, 47
WEYMOUTH, 30.37, 45
PORTLAND, 999.00, 999
PLYMOUTH, 30.39, 44
PENZANCE, 30.41, 43
JERSEY, 999.00, 999
BREST, 30.36, 41
LORIENT, 30.36, 34
ROCHEFORT, 999.00, 999
BAYONNE, 999.00, 40
LISBON, 30.22, 49
