1871,09,15,Friday,DWR_1871_09-28.jpg
CHRISTIANSUND, 30.18, 50, NaN
SKUDDESNAES, 30.28, 53, NaN
THURSO, 30.29, 53, 0.00
WICK, 30.32, 54, 0.00
OXO, 30.34, 49, NaN
NAIRN, 30.33, 54, 0.00
ABERDEEN, 30.33, 54, 0.00
LEITH, 30.35, 48, 0.00
ARDROSSAN, 30.37, 49, 0.00
GREENCASTLE, 30.38, 55, 0.00
SHIELDS, 30.38, 55, 0.00
SCARBOROUGH, 30.38, 56, 0.00
LIVERPOOL, 30.32, 55, 0.00
HOLYHEAD, 30.29, 54, 0.00
HELDER, 30.29, 59, NaN
YARMOUTH, 30.30, 62, 0.00
VALENTIA, 30.24, 57, 0.00
ROCHESPOINT, 30.21, 58, 0.00
PEMBROKE, 30.20, 55, 0.00
LONDON, 30.24, 59, 0.00
DOVER, 30.23, 62, 0.00
CAPGRISNEZ, 30.20, 52, 0.00
PORTSMOUTH, 30.20, 60, 0.00
PLYMOUTH, 30.12, 60, 0.00
PENZANCE, 999.00, 999, 999.00
SCILLY, 30.09, 61, 0.00
BREST, 999.00, 59, 0.00
LORIENT, 30.03, 61, 0.00
ROCHEFORT, 29.99, 64, 0.24
BIARRITZ, 30.01, 68, 0.00
