1862,01,27,Monday,DWR_1862_01-26.jpg
NAIRN, 29.82, 44
ABERDEEN, 29.96, 42
LEITH, 29.95, 47
BERWICK, 29.95, 39
COPENHAGEN, 29.97, 48
ARDROSSAN, 29.89, 45
PORTRUSH, 29.73, 43
SHIELDS, 30.08, 41
SCARBOROUGH, 30.16, 38
HELIGOLAND, 999.00, 999
LIVERPOOL, 30.07, 43
HOLYHEAD, 999.00, 999
GALWAY, 29.64, 49
HELDER, 30.35, 32
YARMOUTH, 30.32, 39
VALENTIA, 29.57, 51
QUEENSTOWN, 29.76, 50
LONDON, 30.26, 40
DOVER, 30.28, 43
PORTSMOUTH, 30.23, 43
WEYMOUTH, 999.00, 999
PORTLAND, 30.20, 45
PLYMOUTH, 30.07, 47
PENZANCE, 30.05, 49
JERSEY, 999.00, 999
BREST, 30.09, 44
LORIENT, 999.00, 999
ROCHEFORT, 999.00, 999
BAYONNE, 30.18, 41
LISBON, 30.17, 50
