1864,08,10,Wednesday,DWR_1864_08-8.jpg
NAIRN, 29.85, 54, 0.00
ABERDEEN, 29.84, 54, 0.00
LEITH, 29.91, 56, 0.23
ARDROSSAN, 29.96, 55, 0.15
GREENCASTLE, 30.02, 55, 0.38
SHIELDS, 29.84, 55, 0.00
SCARBOROUGH, 29.88, 54, 0.00
HELIGOLAND, 29.51, 52, 0.31
LIVERPOOL, 30.03, 56, 0.05
HOLYHEAD, 30.04, 56, 0.00
GALWAY, 30.23, 60, 0.00
YARMOUTH, 29.89, 56, 0.00
VALENTIA, 30.24, 61, 0.00
QUEENSTOWN, 30.01, 58, 0.00
PEMBROKE, 30.16, 56, 0.00
LONDON, 30.04, 55, 0.51
CAPECLEAR, 30.24, 59, 0.00
DOVER, 30.04, 63, 0.07
PORTSMOUTH, 30.10, 56, 0.07
WEYMOUTH, 30.13, 57, 0.18
PLYMOUTH, 30.18, 60, 0.00
PENZANCE, 30.24, 60, 0.00
BREST, 30.24, 66, 0.08
LORIENT, 30.16, 63, 0.00
ROCHEFORT, 30.16, 70, 0.00
