1865,10,25,Wednesday,DWR_1865_10-43.jpg
NAIRN, 29.39, 41, 0.35
ABERDEEN, 29.19, 44, 0.18
LEITH, 29.22, 48, 0.08
ARDROSSAN, 29.34, 47, 0.10
GREENCASTLE, 29.52, 48, 0.50
SHIELDS, 29.18, 48, 0.00
SCARBOROUGH, 29.16, 46, 0.35
HELIGOLAND, 999.00, 999, 999.00
LIVERPOOL, 29.49, 52, 0.28
HOLYHEAD, 29.42, 52, 0.21
GALWAY, 999.00, 999, 999.00
YARMOUTH, 29.28, 49, 0.25
VALENTIA, 29.77, 52, 0.51
QUEENSTOWN, 999.00, 999, 999.00
PEMBROKE, 999.00, 999, 999.00
LONDON, 29.44, 48, 0.25
CAPECLEAR, 29.71, 53, 0.63
DOVER, 999.00, 999, 999.00
PORTSMOUTH, 29.54, 51, 0.54
WEYMOUTH, 29.58, 53, 0.50
PLYMOUTH, 29.70, 53, 0.30
PENZANCE, 29.79, 54, 0.45
BREST, 29.88, 52, 0.08
LORIENT, 29.84, 55, 0.12
ROCHEFORT, 29.96, 59, 1.73
